,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
46,"La Santa","Bad Bunny",1342174,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
47,Vete,"Bad Bunny",1317165,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
48,Levitating,"Dua Lipa",1306715,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
49,Heartless,"The Weeknd",1289831,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
50,Hallucinate,"Dua Lipa",1253193,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
51,"lovely (with Khalid)","Billie Eilish",1236180,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
52,"RITMO (Bad Boys For Life)","Black Eyed Peas",1217168,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
53,"High Fashion (feat. Mustard)","Roddy Ricch",1214979,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
54,"You should be sad",Halsey,1206609,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
55,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1180201,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
56,Diosa,"Myke Towers",1176947,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
57,"CITY OF ANGELS",24kGoldn,1167233,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
58,"My Oh My (feat. DaBaby)","Camila Cabello",1165022,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
59,"Moral of the Story",Ashe,1164058,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
60,"Ride It",Regard,1146420,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
61,"Lose Control",MEDUZA,1141643,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
62,"Pretty Please","Dua Lipa",1126138,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2
63,Skechers,DripReport,1123907,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
64,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1114474,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
65,"I Don't Care (with Justin Bieber)","Ed Sheeran",1114162,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
66,P2,"Lil Uzi Vert",1113051,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
67,Cool,"Dua Lipa",1112495,https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU
68,"Future Nostalgia","Dua Lipa",1110973,https://open.spotify.com/track/6zrJLhslleCHby0wbUnvVy
69,"hot girl bummer",blackbear,1102344,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
70,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1080478,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
71,"Love Again","Dua Lipa",1075892,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
72,"Stupid Love","Lady Gaga",1075430,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
73,"Save Your Tears","The Weeknd",1065019,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
74,"Hola - Remix",Dalex,1053386,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
75,"Lucid Dreams","Juice WRLD",1044806,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
76,"when the party's over","Billie Eilish",1035559,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
77,"10,000 Hours (with Justin Bieber)","Dan + Shay",1019074,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
78,"No Time To Die","Billie Eilish",1013980,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
79,"Like That (feat. Gucci Mane)","Doja Cat",972823,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
80,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",963279,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
81,"That Way - Bonus Track","Lil Uzi Vert",958649,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
82,"Beautiful People (feat. Khalid)","Ed Sheeran",937539,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
83,"Hardest To Love","The Weeknd",935438,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
84,Shallow,"Lady Gaga",931242,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
85,"Know Your Worth",Khalid,930486,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
86,"Good In Bed","Dua Lipa",929243,https://open.spotify.com/track/6uAFJ75WDAoAPyCWJAtvks
87,"Forever (feat. Post Malone & Clever)","Justin Bieber",928646,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
88,"What If I Told You That I Love You","Ali Gatie",920877,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
89,"HIGHEST IN THE ROOM","Travis Scott",900016,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
90,Lalala,Y2K,886375,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
91,"Ballin' (with Roddy Ricch)",Mustard,882185,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
92,Keii,"Anuel AA",875024,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
93,"It's You","Ali Gatie",873721,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
94,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",863859,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
95,"To Die For","Sam Smith",861741,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
96,Blanco,"J Balvin",861667,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
97,"Scared To Live","The Weeknd",858829,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
98,"Never Seen the Rain","Tones And I",857258,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
99,Falling,"Harry Styles",852931,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
100,"rockstar (feat. 21 Savage)","Post Malone",847776,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
101,Believer,"Imagine Dragons",838331,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
102,"7 rings","Ariana Grande",836873,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
103,"Pero Ya No","Bad Bunny",831114,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
104,Muévelo,"Nicky Jam",830901,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
105,"In Your Eyes (feat. Alida)","Robin Schulz",829285,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
106,Myron,"Lil Uzi Vert",826752,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
107,"Lose You To Love Me","Selena Gomez",826446,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
108,China,"Anuel AA",822465,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
109,"Bohemian Rhapsody - 2011 Mix",Queen,817077,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
110,"LA CANCIÓN","J Balvin",815031,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
111,"Watermelon Sugar","Harry Styles",814994,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
112,Callaita,"Bad Bunny",813276,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
113,"Boys Will Be Boys","Dua Lipa",810377,https://open.spotify.com/track/0vQcyuMEfRBd21ojZ62N2L
114,"Get You The Moon (feat. Snøw)",Kina,809207,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
115,"What A Man Gotta Do","Jonas Brothers",808447,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
116,Suicidal,"YNW Melly",806178,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
117,"Breaking Me",Topic,804487,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
118,"Me Gusta",Shakira,803179,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
119,"A Tu Merced","Bad Bunny",803172,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
120,BOP,DaBaby,799858,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
121,"Old Me","5 Seconds of Summer",796732,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
122,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",794975,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
123,Happier,Marshmello,790804,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
124,"Auto Blu",Shiva,789667,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
125,SAD!,XXXTENTACION,789649,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
126,"Alone Again","The Weeknd",789598,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
127,Azul,"J Balvin",789154,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
128,"Goodbyes (Feat. Young Thug)","Post Malone",787633,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
129,Maniac,"Conan Gray",786950,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
130,"No Idea","Don Toliver",781962,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
131,"Jocelyn Flores",XXXTENTACION,781355,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
132,"OUT WEST (feat. Young Thug)",JACKBOYS,780709,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
133,"Too Late","The Weeknd",771322,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
134,"I Love Me","Demi Lovato",760595,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
135,Ransom,"Lil Tecca",755875,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
136,Fantasias,"Rauw Alejandro",755874,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
137,"Go Stupid","Polo G",755317,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
138,Faith,"The Weeknd",755213,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
139,"No Me Conoce - Remix","Jhay Cortez",754828,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
140,"Old Town Road - Remix","Lil Nas X",748139,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
141,Bruises,"Lewis Capaldi",745558,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
142,"Without Me",Halsey,734394,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
143,"Say You Won't Let Go","James Arthur",726414,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
144,SUGAR,BROCKHAMPTON,726219,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
145,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",725065,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
146,"Shape of You","Ed Sheeran",718449,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
147,"Can We Kiss Forever?",Kina,714102,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
148,"ily (i love you baby) (feat. Emilee)","Surf Mesa",714038,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
149,Snowchild,"The Weeknd",707023,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
150,July,"Noah Cyrus",706263,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
151,Bichiyal,"Bad Bunny",703279,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
152,"Make You Mine",PUBLIC,699753,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
153,Wow.,"Post Malone",699211,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
154,Perfect,"Ed Sheeran",698292,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,"Escape From LA","The Weeknd",697720,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
156,Robbery,"Juice WRLD",696972,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
157,Wildflower,"5 Seconds of Summer",690404,https://open.spotify.com/track/353IDEfNzPJmGNRnOi5kJ1
158,Sucker,"Jonas Brothers",685669,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
159,Medusa,"Jhay Cortez",680330,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
160,"ocean eyes","Billie Eilish",672849,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
161,WANNABE,ITZY,665631,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
162,Jangueo,"Alex Rose",663567,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
163,Moonlight,XXXTENTACION,662087,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
164,"SICKO MODE","Travis Scott",655405,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
165,"How Do You Sleep?","Sam Smith",654218,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
166,goosebumps,"Travis Scott",644994,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
167,"Du bist mein",Zuna,641718,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
168,"All of Me","John Legend",638711,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
169,Dior,"Pop Smoke",637906,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
170,"The Take (feat. Chris Brown)","Tory Lanez",636038,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
171,"Fantasias - Remix","Rauw Alejandro",634691,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
172,"The Less I Know The Better","Tame Impala",632269,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
173,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",625872,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
174,"Sweet but Psycho","Ava Max",622078,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
175,"Lights Up","Harry Styles",621908,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
176,"Higher Love",Kygo,620526,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
177,Salt,"Ava Max",617379,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
178,"Let Me Down Slowly","Alec Benjamin",616902,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
179,"Money In The Grave (Drake ft. Rick Ross)",Drake,615982,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
180,"Hate Me (with Juice WRLD)","Ellie Goulding",612488,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
181,"Eastside (with Halsey & Khalid)","benny blanco",610509,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
182,"Better Now","Post Malone",609684,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
183,"Dancing With A Stranger (with Normani)","Sam Smith",605442,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
184,"Alone, Pt. II","Alan Walker",602939,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
185,Starboy,"The Weeknd",602343,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
186,Gris,"J Balvin",601708,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
187,"Be Alright","Dean Lewis",601625,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
188,"Lo Mein","Lil Uzi Vert",600164,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
189,"Se Me Olvidó","Christian Nodal",596366,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
190,"Piece Of Your Heart",MEDUZA,595333,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
191,"i love you","Billie Eilish",594934,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
192,"Baby Pluto","Lil Uzi Vert",594271,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
193,changes,XXXTENTACION,593773,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
194,"XO Tour Llif3","Lil Uzi Vert",592602,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
195,Takeaway,"The Chainsmokers",591829,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
196,Youngblood,"5 Seconds of Summer",589884,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
197,"Girls Like You (feat. Cardi B)","Maroon 5",587977,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
198,Cradles,"Sub Urban",586299,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
199,"Allein sein",Ufo361,585885,https://open.spotify.com/track/2TrhpvxwuF6hrboTdRXwnS
200,"thank u, next","Ariana Grande",583123,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
