,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
43,"Too Late","The Weeknd",1502897,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
44,Savage,"Megan Thee Stallion",1463747,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
45,Vete,"Bad Bunny",1458410,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
46,Tattoo,"Rauw Alejandro",1443096,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
47,"La Santa","Bad Bunny",1439666,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
48,"You should be sad",Halsey,1437135,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
49,"Moral of the Story",Ashe,1405806,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
50,"My Oh My (feat. DaBaby)","Camila Cabello",1403645,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
51,Faith,"The Weeknd",1396642,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
52,"No Time To Die","Billie Eilish",1380785,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
53,"Boss Bitch","Doja Cat",1379063,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
54,"High Fashion (feat. Mustard)","Roddy Ricch",1374544,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
55,"RITMO (Bad Boys For Life)","Black Eyed Peas",1370255,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
56,"Stupid Love","Lady Gaga",1353977,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
57,"Ride It",Regard,1353223,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
58,"lovely (with Khalid)","Billie Eilish",1332504,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
59,"CITY OF ANGELS",24kGoldn,1328114,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
60,"Lose Control",MEDUZA,1325280,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
61,Snowchild,"The Weeknd",1320008,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
62,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1313850,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
63,"Escape From LA","The Weeknd",1307339,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
64,"Yo Perreo Sola","Bad Bunny",1295225,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
65,"I Don't Care (with Justin Bieber)","Ed Sheeran",1285650,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
66,Diosa,"Myke Towers",1281612,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
67,"That Way - Bonus Track","Lil Uzi Vert",1258619,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
68,P2,"Lil Uzi Vert",1238674,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
69,"hot girl bummer",blackbear,1230650,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
70,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1214899,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
71,Skechers,DripReport,1211198,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
72,"What A Man Gotta Do","Jonas Brothers",1156726,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
73,"Lucid Dreams","Juice WRLD",1138047,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
74,"10,000 Hours (with Justin Bieber)","Dan + Shay",1137856,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
75,"Hola - Remix",Dalex,1122687,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
76,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1115623,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
77,"Forever (feat. Post Malone & Clever)","Justin Bieber",1113655,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
78,"Know Your Worth",Khalid,1095460,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
79,"when the party's over","Billie Eilish",1095282,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
80,"What If I Told You That I Love You","Ali Gatie",1083783,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
81,"Beautiful People (feat. Khalid)","Ed Sheeran",1082632,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
82,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1082561,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
83,"Never Seen the Rain","Tones And I",1065454,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
84,Blanco,"J Balvin",1061229,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
85,"To Die For","Sam Smith",1054271,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
86,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1043184,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
87,"HIGHEST IN THE ROOM","Travis Scott",1023842,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
88,Azul,"J Balvin",1017319,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
89,"Like That (feat. Gucci Mane)","Doja Cat",984979,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
90,Lalala,Y2K,984388,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
91,"Ballin' (with Roddy Ricch)",Mustard,981967,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
92,Myron,"Lil Uzi Vert",980535,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
93,Shallow,"Lady Gaga",974123,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
94,"Watermelon Sugar","Harry Styles",969565,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
95,Keii,"Anuel AA",963699,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
96,Falling,"Harry Styles",959702,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
97,"No Idea","Don Toliver",956054,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
98,"In Your Eyes (feat. Alida)","Robin Schulz",947496,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
99,"It's You","Ali Gatie",947254,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
100,"rockstar (feat. 21 Savage)","Post Malone",942289,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
101,"Pero Ya No","Bad Bunny",941553,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
102,"Repeat After Me (Interlude)","The Weeknd",939098,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
103,"7 rings","Ariana Grande",930771,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
104,"Lose You To Love Me","Selena Gomez",929355,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
105,Suicidal,"YNW Melly",923197,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
106,Believer,"Imagine Dragons",919027,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
107,China,"Anuel AA",911395,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
108,"I Love Me","Demi Lovato",900813,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
109,Muévelo,"Nicky Jam",896369,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
110,"A Tu Merced","Bad Bunny",894542,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
111,"OUT WEST (feat. Young Thug)",JACKBOYS,892484,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
112,"Goodbyes (Feat. Young Thug)","Post Malone",891379,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
113,Happier,Marshmello,889939,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
114,BOP,DaBaby,884850,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
115,Maniac,"Conan Gray",879076,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
116,"Me Gusta",Shakira,877279,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
117,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",858318,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
118,"Get You The Moon (feat. Snøw)",Kina,857723,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
119,"LA CANCIÓN","J Balvin",857369,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
120,Callaita,"Bad Bunny",846393,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
121,SAD!,XXXTENTACION,835718,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
122,"Until I Bleed Out","The Weeknd",835628,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3
123,SUGAR,BROCKHAMPTON,833730,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
124,Bruises,"Lewis Capaldi",831089,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
125,"Old Town Road - Remix","Lil Nas X",826180,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
126,Gris,"J Balvin",824250,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
127,Ransom,"Lil Tecca",824240,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
128,"Go Stupid","Polo G",823248,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
129,"Jocelyn Flores",XXXTENTACION,820659,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
130,Sucker,"Jonas Brothers",807734,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
131,"Bohemian Rhapsody - 2011 Mix",Queen,807445,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
132,"No Me Conoce - Remix","Jhay Cortez",807245,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
133,"Without Me",Halsey,791445,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
134,"Say You Won't Let Go","James Arthur",790819,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
135,WANNABE,ITZY,788962,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
136,Fantasias,"Rauw Alejandro",788881,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
137,Wow.,"Post Malone",785998,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
138,"Shape of You","Ed Sheeran",778151,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
139,Rosa,"J Balvin",775190,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
140,July,"Noah Cyrus",773588,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
141,Medusa,"Jhay Cortez",766414,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
142,"Fantasias - Remix","Rauw Alejandro",766264,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
143,Robbery,"Juice WRLD",757177,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
144,"How Do You Sleep?","Sam Smith",754510,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
145,"ocean eyes","Billie Eilish",744579,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
146,"SICKO MODE","Travis Scott",743105,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
147,"No Judgement","Niall Horan",742367,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
148,"Baby Pluto","Lil Uzi Vert",741918,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
149,"Make You Mine",PUBLIC,741706,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
150,"Lights Up","Harry Styles",739961,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
151,Perfect,"Ed Sheeran",738234,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
152,"Can We Kiss Forever?",Kina,736827,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
153,Bichiyal,"Bad Bunny",727362,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
154,goosebumps,"Travis Scott",725608,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
155,Moonlight,XXXTENTACION,722614,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
156,"Alone, Pt. II","Alan Walker",721199,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
157,"Good as Hell (feat. Ariana Grande)",Lizzo,718959,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
158,"Lo Mein","Lil Uzi Vert",717734,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
159,"Feel Me","Selena Gomez",717028,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
160,"Breaking Me",Topic,716510,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
161,Dior,"Pop Smoke",714225,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
162,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,713697,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
163,"Higher Love",Kygo,707205,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
164,"Money In The Grave (Drake ft. Rick Ross)",Drake,706625,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
165,"Dancing With A Stranger (with Normani)","Sam Smith",704257,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
166,"Eastside (with Halsey & Khalid)","benny blanco",704067,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
167,Negro,"J Balvin",699185,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
168,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",698256,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
169,Starboy,"The Weeknd",697468,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
170,"The Less I Know The Better","Tame Impala",695657,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
171,"Piece Of Your Heart",MEDUZA,690084,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
172,"The Take (feat. Chris Brown)","Tory Lanez",689279,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
173,"Hate Me (with Juice WRLD)","Ellie Goulding",687754,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
174,"Better Now","Post Malone",686713,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
175,"3 Nights","Dominic Fike",684354,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
176,"Sweet but Psycho","Ava Max",684081,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
177,"If I Can't Have You","Shawn Mendes",682578,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
178,"Call Out My Name","The Weeknd",680088,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
179,"All of Me","John Legend",679303,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
180,Takeaway,"The Chainsmokers",675898,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
181,"Let Me Down Slowly","Alec Benjamin",674974,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
182,ON,BTS,672243,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
183,"I Like Me Better",Lauv,669357,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
184,Youngblood,"5 Seconds of Summer",667869,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
185,"Be Alright","Dean Lewis",659868,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
186,Cradles,"Sub Urban",657534,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
187,"thank u, next","Ariana Grande",656369,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
188,Jangueo,"Alex Rose",656286,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
189,"High Hopes","Panic! At The Disco",653520,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
190,Woah,"Lil Baby",648460,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
191,"XO Tour Llif3","Lil Uzi Vert",646858,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
192,"Girls Like You (feat. Cardi B)","Maroon 5",646699,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
193,"B.S. (feat. H.E.R.)","Jhené Aiko",640668,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
194,Salt,"Ava Max",639039,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
195,I.F.L.Y.,Bazzi,638758,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
196,25/8,"Bad Bunny",637982,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
197,"You Need To Calm Down","Taylor Swift",636419,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
198,changes,XXXTENTACION,633392,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
199,"Young & Alive",Bazzi,626326,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
200,"i love you","Billie Eilish",624458,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
