,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,Savage,"Megan Thee Stallion",2181932,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
23,Circles,"Post Malone",2113676,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
24,Rojo,"J Balvin",1939359,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
25,"Adore You","Harry Styles",1938274,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
26,"Boss Bitch","Doja Cat",1902379,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
27,Memories,"Maroon 5",1872621,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
28,"BELIEVE IT",PARTYNEXTDOOR,1794250,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
29,"Life Is Good (feat. Drake)",Future,1775700,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
30,"FIND MY WAY",DaBaby,1763719,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
31,"bad guy","Billie Eilish",1735318,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
32,"Godzilla (feat. Juice WRLD)",Eminem,1699638,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
33,"WHATS POPPIN","Jack Harlow",1698410,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
34,"Before You Go","Lewis Capaldi",1680629,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
35,"La Difícil","Bad Bunny",1667566,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
36,"everything i wanted","Billie Eilish",1631837,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
37,Señorita,"Shawn Mendes",1563773,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
38,"Si Veo a Tu Mamá","Bad Bunny",1559828,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
39,Ignorantes,"Bad Bunny",1529688,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
40,"After Hours","The Weeknd",1498004,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
41,"Turks (feat. Travis Scott)",NAV,1481079,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
42,Yummy,"Justin Bieber",1422189,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
43,Amarillo,"J Balvin",1389341,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
44,Tattoo,"Rauw Alejandro",1370069,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
45,Skechers,DripReport,1355671,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
46,"Sigues Con El","Dimelo Flow",1310762,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
47,"Ride It",Regard,1289706,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
48,"Like It Is",Kygo,1286738,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
49,Morado,"J Balvin",1286056,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
50,"High Fashion (feat. Mustard)","Roddy Ricch",1282835,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
51,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1271330,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
52,"lovely (with Khalid)","Billie Eilish",1266495,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
53,"Lose Control",MEDUZA,1220838,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
54,"You should be sad",Halsey,1214486,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
55,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1187298,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
56,"RITMO (Bad Boys For Life)","Black Eyed Peas",1186543,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
57,Vete,"Bad Bunny",1136654,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
58,"hot girl bummer",blackbear,1132311,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
59,"My Oh My (feat. DaBaby)","Camila Cabello",1119363,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
60,Diosa,"Myke Towers",1106394,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
61,"CITY OF ANGELS",24kGoldn,1095307,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
62,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1089936,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
63,"La Santa","Bad Bunny",1088233,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
64,"I Don't Care (with Justin Bieber)","Ed Sheeran",1087489,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
65,Heartless,"The Weeknd",1079211,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
66,"Moral of the Story",Ashe,1071532,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
67,"Breaking Me",Topic,1059889,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
68,"Lucid Dreams","Juice WRLD",1052906,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
69,"10,000 Hours (with Justin Bieber)","Dan + Shay",1026404,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
70,"Like That (feat. Gucci Mane)","Doja Cat",998232,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
71,"Beautiful People (feat. Khalid)","Ed Sheeran",998223,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
72,"ily (i love you baby) (feat. Emilee)","Surf Mesa",989662,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
73,P2,"Lil Uzi Vert",984447,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
74,"when the party's over","Billie Eilish",981122,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
75,"Hola - Remix",Dalex,970209,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
76,"Stupid Love","Lady Gaga",969010,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
77,Shallow,"Lady Gaga",956267,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
78,"Know Your Worth",Khalid,949486,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
79,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",948634,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
80,Salt,"Ava Max",948554,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
81,"HIGHEST IN THE ROOM","Travis Scott",928262,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
82,"That Way - Bonus Track","Lil Uzi Vert",902848,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
83,"No Time To Die","Billie Eilish",898707,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
84,"Ballin' (with Roddy Ricch)",Mustard,891728,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
85,"In Your Eyes (feat. Alida)","Robin Schulz",888013,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
86,"I'll Wait",Kygo,886377,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
87,"What A Man Gotta Do","Jonas Brothers",877010,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
88,"Forever (feat. Post Malone & Clever)","Justin Bieber",876587,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
89,Lalala,Y2K,873125,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
90,"What If I Told You That I Love You","Ali Gatie",873046,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
91,"It's You","Ali Gatie",864547,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
92,Myron,"Lil Uzi Vert",849394,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
93,"rockstar (feat. 21 Savage)","Post Malone",841379,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
94,"Save Your Tears","The Weeknd",839291,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
95,Believer,"Imagine Dragons",837878,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
96,"7 rings","Ariana Grande",829975,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
97,"Watermelon Sugar","Harry Styles",826985,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
98,Falling,"Harry Styles",826762,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
99,Keii,"Anuel AA",826147,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
100,"Never Seen the Rain","Tones And I",819346,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
101,Selfish,"Madison Beer",816983,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
102,China,"Anuel AA",813927,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
103,Ransom,"Lil Tecca",811891,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
104,BOP,DaBaby,811550,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
105,"Lose You To Love Me","Selena Gomez",807553,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
106,"Bohemian Rhapsody - 2011 Mix",Queen,805012,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
107,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",804761,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
108,Happier,Marshmello,801944,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
109,SAD!,XXXTENTACION,797391,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
110,"Get You The Moon (feat. Snøw)",Kina,791194,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
111,"Jocelyn Flores",XXXTENTACION,789029,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
112,"OUT WEST (feat. Young Thug)",JACKBOYS,788791,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
113,Suicidal,"YNW Melly",781670,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
114,"Goodbyes (Feat. Young Thug)","Post Malone",779572,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
115,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",773136,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
116,"Old Town Road - Remix","Lil Nas X",772689,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
117,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",766103,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
118,Bruises,"Lewis Capaldi",765706,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
119,"LA CANCIÓN","J Balvin",760992,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
120,"Me Gusta",Shakira,757425,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
121,"Shape of You","Ed Sheeran",756739,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
122,Muévelo,"Nicky Jam",752081,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
123,Azul,"J Balvin",740604,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
124,Maniac,"Conan Gray",736646,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
125,Fantasias,"Rauw Alejandro",735910,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
126,"Without Me",Halsey,735197,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
127,"Say You Won't Let Go","James Arthur",728702,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
128,SUGAR,BROCKHAMPTON,717978,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
129,"Make You Mine",PUBLIC,717154,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
130,"I Love Me","Demi Lovato",714067,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
131,Blanco,"J Balvin",713046,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
132,Perfect,"Ed Sheeran",711629,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
133,"No Me Conoce - Remix","Jhay Cortez",710606,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
134,"A Tu Merced","Bad Bunny",706324,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
135,Callaita,"Bad Bunny",704267,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
136,"Higher Love",Kygo,704145,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
137,"Can We Kiss Forever?",Kina,695929,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
138,"Go Stupid","Polo G",689789,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
139,Sucker,"Jonas Brothers",689383,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
140,Wow.,"Post Malone",688616,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
141,Robbery,"Juice WRLD",687066,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
142,"Money In The Grave (Drake ft. Rick Ross)",Drake,685366,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
143,July,"Noah Cyrus",682171,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
144,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",681570,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
145,Levitating,"Dua Lipa",681004,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
146,PTSD,"G Herbo",676968,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
147,Jangueo,"Alex Rose",675627,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
148,"To Die For","Sam Smith",671776,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
149,WANNABE,ITZY,670951,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
150,"Sweet but Psycho","Ava Max",665564,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
151,goosebumps,"Travis Scott",660997,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
152,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,660518,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
153,"Piece Of Your Heart",MEDUZA,659780,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
154,Dior,"Pop Smoke",658595,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
155,"How Do You Sleep?","Sam Smith",656898,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
156,"Alone, Pt. II","Alan Walker",656779,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
157,"Fantasias - Remix","Rauw Alejandro",656145,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
158,"ocean eyes","Billie Eilish",655606,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
159,Moonlight,XXXTENTACION,654792,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
160,"The Less I Know The Better","Tame Impala",653303,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
161,Follow,"KAROL G",651309,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
162,"The Take (feat. Chris Brown)","Tory Lanez",649318,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
163,PORFA,Feid,647104,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
164,"SICKO MODE","Travis Scott",646963,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
165,"Kings & Queens","Ava Max",643501,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
166,"Old Me","5 Seconds of Summer",638910,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
167,"Pero Ya No","Bad Bunny",634810,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
168,"Eastside (with Halsey & Khalid)","benny blanco",634543,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
169,"All of Me","John Legend",632569,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
170,"3 Nights","Dominic Fike",630159,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
171,"Let Me Down Slowly","Alec Benjamin",629971,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
172,Hallucinate,"Dua Lipa",628513,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
173,"Lights Up","Harry Styles",623946,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
174,"Be Alright","Dean Lewis",622409,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
175,"Ain't No Sunshine","Bill Withers",622045,https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt
176,"Dancing With A Stranger (with Normani)","Sam Smith",621908,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
177,Woah,"Lil Baby",617669,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
178,"Hardest To Love","The Weeknd",616124,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
179,"Hate Me (with Juice WRLD)","Ellie Goulding",612062,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
180,"Something Just Like This","The Chainsmokers",611326,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
181,"Better Now","Post Malone",606838,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
182,"Girls Like You (feat. Cardi B)","Maroon 5",605648,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
183,Youngblood,"5 Seconds of Summer",604211,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
184,"If I Can't Have You","Shawn Mendes",599925,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
185,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",599212,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
186,Takeaway,"The Chainsmokers",599116,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
187,"Heart On Ice","Rod Wave",598838,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
188,"Good as Hell (feat. Ariana Grande)",Lizzo,598576,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
189,"Who Needs Love","Tory Lanez",597224,https://open.spotify.com/track/2ShvTyfnjRWVjNB6vmu5Bb
190,"I Like Me Better",Lauv,596172,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
191,"High Hopes","Panic! At The Disco",595930,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
192,changes,XXXTENTACION,594912,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
193,"thank u, next","Ariana Grande",590385,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
194,"XO Tour Llif3","Lil Uzi Vert",588300,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
195,"God's Plan",Drake,588239,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
196,"La Cama - Remix",Lunay,587465,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
197,"Every Breath You Take","The Police",586468,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
198,Medusa,"Jhay Cortez",585380,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
199,Favorito,Camilo,585205,https://open.spotify.com/track/0Snbzbd74RLfL0i4nn1vU5
200,"Don't Stop Me Now - 2011 Mix",Queen,580049,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
