,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
120,"LA CANCIÓN","J Balvin",859905,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
121,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",855682,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
122,Callaita,"Bad Bunny",850736,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
123,Rosa,"J Balvin",841411,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
124,SUGAR,BROCKHAMPTON,840345,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
125,WANNABE,ITZY,837330,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
126,Ransom,"Lil Tecca",832953,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
127,Bruises,"Lewis Capaldi",831824,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
128,SAD!,XXXTENTACION,830014,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
129,"Go Stupid","Polo G",826279,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
130,"Old Town Road - Remix","Lil Nas X",820817,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
131,"Jocelyn Flores",XXXTENTACION,814738,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
132,"Bohemian Rhapsody - 2011 Mix",Queen,803797,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
133,Sucker,"Jonas Brothers",802851,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
134,"No Me Conoce - Remix","Jhay Cortez",801612,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
135,Fantasias,"Rauw Alejandro",798249,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
136,"Without Me",Halsey,795977,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
137,"Say You Won't Let Go","James Arthur",791846,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
138,Wow.,"Post Malone",784410,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
139,"Shape of You","Ed Sheeran",775758,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
140,Medusa,"Jhay Cortez",773547,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
141,July,"Noah Cyrus",772395,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
142,"Baby Pluto","Lil Uzi Vert",770878,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
143,Robbery,"Juice WRLD",768119,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
144,"Fantasias - Remix","Rauw Alejandro",765725,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
145,"Make You Mine",PUBLIC,762018,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
146,"How Do You Sleep?","Sam Smith",755257,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
147,Negro,"J Balvin",752435,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
148,"Can We Kiss Forever?",Kina,748562,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
149,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,748506,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
150,"ocean eyes","Billie Eilish",743608,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
151,"No Judgement","Niall Horan",742387,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
152,"SICKO MODE","Travis Scott",740927,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
153,Bichiyal,"Bad Bunny",739627,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
154,"Lo Mein","Lil Uzi Vert",738972,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
155,Perfect,"Ed Sheeran",737987,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
156,"Lights Up","Harry Styles",726631,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
157,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",725113,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
158,"Alone, Pt. II","Alan Walker",724696,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
159,Moonlight,XXXTENTACION,724343,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
160,goosebumps,"Travis Scott",722497,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
161,Dior,"Pop Smoke",719874,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
162,"Feel Me","Selena Gomez",711376,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
163,"Money In The Grave (Drake ft. Rick Ross)",Drake,710331,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
164,Starboy,"The Weeknd",707265,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
165,"Good as Hell (feat. Ariana Grande)",Lizzo,706723,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
166,"Breaking Me",Topic,702839,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
167,"Dancing With A Stranger (with Normani)","Sam Smith",697371,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
168,"Eastside (with Halsey & Khalid)","benny blanco",695886,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
169,"Call Out My Name","The Weeknd",689732,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
170,"The Less I Know The Better","Tame Impala",688876,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
171,"Hate Me (with Juice WRLD)","Ellie Goulding",688128,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
172,"Higher Love",Kygo,687609,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
173,"All of Me","John Legend",684656,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
174,"Better Now","Post Malone",681837,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
175,"Piece Of Your Heart",MEDUZA,681189,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
176,"Sweet but Psycho","Ava Max",678422,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
177,"The Take (feat. Chris Brown)","Tory Lanez",676484,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
178,"If I Can't Have You","Shawn Mendes",675430,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
179,ON,BTS,674742,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
180,"I Like Me Better",Lauv,672344,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
181,"Let Me Down Slowly","Alec Benjamin",670735,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
182,Woah,"Lil Baby",669723,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
183,Takeaway,"The Chainsmokers",665254,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
184,Cradles,"Sub Urban",665107,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
185,"3 Nights","Dominic Fike",659559,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
186,"thank u, next","Ariana Grande",654460,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
187,Jangueo,"Alex Rose",654053,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
188,"Be Alright","Dean Lewis",653942,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
189,Youngblood,"5 Seconds of Summer",652796,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
190,25/8,"Bad Bunny",650454,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
191,"High Hopes","Panic! At The Disco",649567,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
192,"XO Tour Llif3","Lil Uzi Vert",649517,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
193,"Girls Like You (feat. Cardi B)","Maroon 5",645970,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
194,"B.S. (feat. H.E.R.)","Jhené Aiko",644692,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
195,I.F.L.Y.,Bazzi,638527,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
196,changes,XXXTENTACION,635784,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
197,Soliá,"Bad Bunny",628729,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
198,Verde,"J Balvin",627016,https://open.spotify.com/track/3HTbI3yUJQw3fP0Po8qLcD
199,"You Need To Calm Down","Taylor Swift",627006,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
200,"Young & Alive",Bazzi,626251,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
