,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
44,Amarillo,"J Balvin",1466463,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
45,"Ride It",Regard,1452561,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
46,Tattoo,"Rauw Alejandro",1450053,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
47,"Like It Is",Kygo,1407062,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
48,"Turks (feat. Travis Scott)",NAV,1402163,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
49,"Sigues Con El","Dimelo Flow",1368773,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
50,"Lose Control",MEDUZA,1339095,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
51,"High Fashion (feat. Mustard)","Roddy Ricch",1338411,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
52,"lovely (with Khalid)","Billie Eilish",1301568,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
53,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1282396,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
54,Morado,"J Balvin",1256689,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
55,"You should be sad",Halsey,1243017,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
56,"RITMO (Bad Boys For Life)","Black Eyed Peas",1236992,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
57,"ily (i love you baby) (feat. Emilee)","Surf Mesa",1219113,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
58,"Breaking Me",Topic,1192978,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
59,"hot girl bummer",blackbear,1179780,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
60,"My Oh My (feat. DaBaby)","Camila Cabello",1159048,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
61,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1151707,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
62,"CITY OF ANGELS",24kGoldn,1146432,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
63,"I Don't Care (with Justin Bieber)","Ed Sheeran",1146101,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
64,Diosa,"Myke Towers",1140035,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
65,Vete,"Bad Bunny",1123151,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
66,"Lucid Dreams","Juice WRLD",1108321,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
67,Favorito,Camilo,1085015,https://open.spotify.com/track/0Snbzbd74RLfL0i4nn1vU5
68,"La Santa","Bad Bunny",1082315,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
69,Salt,"Ava Max",1079841,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
70,"10,000 Hours (with Justin Bieber)","Dan + Shay",1074967,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
71,"Moral of the Story",Ashe,1064070,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
72,"Like That (feat. Gucci Mane)","Doja Cat",1053361,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
73,"Know Your Worth",Khalid,1044347,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
74,Heartless,"The Weeknd",1026415,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
75,"Beautiful People (feat. Khalid)","Ed Sheeran",1018065,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
76,P2,"Lil Uzi Vert",1012649,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
77,"Ballin' (with Roddy Ricch)",Mustard,1012361,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
78,"when the party's over","Billie Eilish",1007536,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
79,"Stupid Love","Lady Gaga",1006025,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
80,"HIGHEST IN THE ROOM","Travis Scott",1002655,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
81,"Hola - Remix",Dalex,998412,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
82,Shallow,"Lady Gaga",987461,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
83,"In Your Eyes (feat. Alida)","Robin Schulz",975586,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
84,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",972939,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
85,"Lose You To Love Me","Selena Gomez",959208,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
86,Lalala,Y2K,915748,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
87,"What A Man Gotta Do","Jonas Brothers",915257,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
88,"Level of Concern","Twenty One Pilots",912147,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
89,"No Time To Die","Billie Eilish",906753,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
90,"Forever (feat. Post Malone & Clever)","Justin Bieber",904210,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
91,Believer,"Imagine Dragons",902012,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
92,Selfish,"Madison Beer",899494,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
93,"What If I Told You That I Love You","Ali Gatie",890498,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
94,Falling,"Harry Styles",890291,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
95,"rockstar (feat. 21 Savage)","Post Malone",888104,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
96,Myron,"Lil Uzi Vert",885901,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
97,"7 rings","Ariana Grande",882162,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
98,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",874519,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
99,"That Way - Bonus Track","Lil Uzi Vert",872987,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
100,"It's You","Ali Gatie",867398,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
101,"Watermelon Sugar","Harry Styles",858961,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
102,Happier,Marshmello,854401,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
103,Ransom,"Lil Tecca",845687,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
104,China,"Anuel AA",844542,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
105,"Save Your Tears","The Weeknd",843575,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
106,"I'll Wait",Kygo,841248,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
107,BOP,DaBaby,840652,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
108,"Never Seen the Rain","Tones And I",837643,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
109,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",834360,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
110,SAD!,XXXTENTACION,833119,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
111,Keii,"Anuel AA",826550,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
112,"OUT WEST (feat. Young Thug)",JACKBOYS,826191,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
113,"Get You The Moon (feat. Snøw)",Kina,822261,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
114,"Jocelyn Flores",XXXTENTACION,819565,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
115,"Goodbyes (Feat. Young Thug)","Post Malone",818859,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
116,"Bohemian Rhapsody - 2011 Mix",Queen,809506,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
117,"Without Me",Halsey,808742,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
118,"Shape of You","Ed Sheeran",802865,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
119,Suicidal,"YNW Melly",801179,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
120,"Old Town Road - Remix","Lil Nas X",795210,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
121,"No Idea","Don Toliver",790695,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
122,"Money In The Grave (Drake ft. Rick Ross)",Drake,788278,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
123,"Kings & Queens","Ava Max",785034,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
124,"Me Gusta",Shakira,783280,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
125,Bruises,"Lewis Capaldi",783276,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
126,Muévelo,"Nicky Jam",782875,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
127,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",776714,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
128,"Say You Won't Let Go","James Arthur",772792,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
129,"LA CANCIÓN","J Balvin",770845,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
130,"I Love Me","Demi Lovato",761127,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
131,"Make You Mine",PUBLIC,758224,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
132,Azul,"J Balvin",757506,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
133,Maniac,"Conan Gray",756484,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
134,"Higher Love",Kygo,746980,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
135,Sucker,"Jonas Brothers",746693,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
136,Perfect,"Ed Sheeran",746478,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
137,PORFA,Feid,744247,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
138,PTSD,"G Herbo",744107,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
139,Fantasias,"Rauw Alejandro",743629,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
140,SUGAR,BROCKHAMPTON,736031,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
141,Wow.,"Post Malone",731858,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
142,"Piece Of Your Heart",MEDUZA,729846,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
143,"No Me Conoce - Remix","Jhay Cortez",726961,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
144,Blanco,"J Balvin",725628,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
145,"Can We Kiss Forever?",Kina,725434,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
146,"Sweet but Psycho","Ava Max",722191,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
147,"A Tu Merced","Bad Bunny",721709,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
148,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,716625,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
149,goosebumps,"Travis Scott",715537,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
150,"Eastside (with Halsey & Khalid)","benny blanco",710336,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
151,Dior,"Pop Smoke",708042,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
152,Robbery,"Juice WRLD",706784,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
153,Follow,"KAROL G",706610,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
154,"Go Stupid","Polo G",703196,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
155,Callaita,"Bad Bunny",701158,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
156,"SICKO MODE","Travis Scott",700571,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
157,July,"Noah Cyrus",700080,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
158,Jangueo,"Alex Rose",697271,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
159,"ocean eyes","Billie Eilish",695180,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
160,"How Do You Sleep?","Sam Smith",695025,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
161,"The Less I Know The Better","Tame Impala",686992,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
162,"Fantasias - Remix","Rauw Alejandro",686603,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
163,"To Die For","Sam Smith",683507,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
164,Moonlight,XXXTENTACION,680222,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
165,"Be Alright","Dean Lewis",679021,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
166,"The Take (feat. Chris Brown)","Tory Lanez",676554,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
167,"Dancing With A Stranger (with Normani)","Sam Smith",674043,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
168,Astronomia,Vicetone,673057,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
169,"Let Me Down Slowly","Alec Benjamin",671807,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
170,"Alone, Pt. II","Alan Walker",670327,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
171,"God's Plan",Drake,661534,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
172,Youngblood,"5 Seconds of Summer",661513,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
173,"3 Nights","Dominic Fike",659650,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
174,"All of Me","John Legend",659316,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
175,Takeaway,"The Chainsmokers",653553,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
176,"Better Now","Post Malone",653259,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
177,"If I Can't Have You","Shawn Mendes",651033,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
178,WANNABE,ITZY,650375,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
179,"Lights Up","Harry Styles",649435,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
180,"I Like Me Better",Lauv,649415,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
181,"Girls Like You (feat. Cardi B)","Maroon 5",647191,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
182,"High Hopes","Panic! At The Disco",646652,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
183,"thank u, next","Ariana Grande",642127,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
184,Levitating,"Dua Lipa",641420,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
185,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",640616,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
186,"Hate Me (with Juice WRLD)","Ellie Goulding",639323,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
187,"Something Just Like This","The Chainsmokers",628978,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
188,"Pero Ya No","Bad Bunny",628393,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
189,"La Cama - Remix",Lunay,625508,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
190,Starboy,"The Weeknd",620797,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
191,"Good as Hell (feat. Ariana Grande)",Lizzo,617512,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
192,"XO Tour Llif3","Lil Uzi Vert",616562,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
193,"Old Me","5 Seconds of Summer",615514,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
194,BRABA,"Luísa Sonza",613704,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
195,changes,XXXTENTACION,612999,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
196,"Heart On Ice","Rod Wave",612863,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
197,Thunder,"Imagine Dragons",607372,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
198,"One Kiss (with Dua Lipa)","Calvin Harris",603880,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
199,2002,Anne-Marie,603290,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
200,"Post Malone (feat. RANI)","Sam Feldt",602257,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
