,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
43,Morado,"J Balvin",1538959,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
44,"You should be sad",Halsey,1516583,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
45,"After Hours","The Weeknd",1483513,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
46,"My Oh My (feat. DaBaby)","Camila Cabello",1483397,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
47,"High Fashion (feat. Mustard)","Roddy Ricch",1454432,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
48,"Moral of the Story",Ashe,1403145,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
49,Diosa,"Myke Towers",1369786,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
50,"Baby Pluto","Lil Uzi Vert",1351635,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
51,"Hola - Remix",Dalex,1346792,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
52,Tattoo,"Rauw Alejandro",1337515,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
53,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1337055,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
54,"Ride It",Regard,1291947,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
55,"CITY OF ANGELS",24kGoldn,1273926,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
56,"lovely (with Khalid)","Billie Eilish",1255134,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,"Pero Ya No","Bad Bunny",1243017,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
58,"Bean (Kobe) [feat. Chief Keef]","Lil Uzi Vert",1230393,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
59,"hot girl bummer",blackbear,1221133,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
60,"I Don't Care (with Justin Bieber)","Ed Sheeran",1188442,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
61,"Lose Control",MEDUZA,1177566,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
62,"Lucid Dreams","Juice WRLD",1144358,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
63,Yessirskiii,"Lil Uzi Vert",1127912,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
64,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1127350,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
65,Keii,"Anuel AA",1126951,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
66,"10,000 Hours (with Justin Bieber)","Dan + Shay",1124312,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
67,"To Die For","Sam Smith",1113412,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
68,"Boss Bitch","Doja Cat",1099244,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
69,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1076578,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
70,"No Idea","Don Toliver",1074078,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
71,"Ballin' (with Roddy Ricch)",Mustard,1066221,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
72,"What If I Told You That I Love You","Ali Gatie",1061319,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
73,"Forever (feat. Post Malone & Clever)","Justin Bieber",1056951,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
74,"when the party's over","Billie Eilish",1055383,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
75,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1053593,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
76,"What A Man Gotta Do","Jonas Brothers",1051458,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
77,"HIGHEST IN THE ROOM","Travis Scott",1050572,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
78,"Lo Mein","Lil Uzi Vert",1039336,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
79,"Beautiful People (feat. Khalid)","Ed Sheeran",1038810,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
80,Muévelo,"Nicky Jam",1031582,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
81,Bichiyal,"Bad Bunny",1029146,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
82,"Me Gusta",Shakira,1023540,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
83,"I Love Me","Demi Lovato",1023265,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
84,Suicidal,"YNW Melly",1006261,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
85,"A Tu Merced","Bad Bunny",1005345,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
86,China,"Anuel AA",1001708,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
87,Shallow,"Lady Gaga",995281,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
88,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",988062,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
89,BOP,DaBaby,987326,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
90,"rockstar (feat. 21 Savage)","Post Malone",971799,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
91,Lalala,Y2K,963049,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
92,"Know Your Worth",Khalid,958553,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
93,"7 rings","Ariana Grande",923288,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
94,"Lose You To Love Me","Selena Gomez",919045,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
95,"LA CANCIÓN","J Balvin",917425,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
96,"It's You","Ali Gatie",912111,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
97,Callaita,"Bad Bunny",910313,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
98,"Goodbyes (Feat. Young Thug)","Post Malone",906827,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
99,25/8,"Bad Bunny",905639,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
100,"Never Seen the Rain","Tones And I",900719,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
101,WANNABE,ITZY,899994,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
102,Fantasias,"Rauw Alejandro",898232,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
103,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",896267,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
104,"Silly Watch","Lil Uzi Vert",894447,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
105,Believer,"Imagine Dragons",891509,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
106,"Watermelon Sugar","Harry Styles",885491,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
107,Soliá,"Bad Bunny",884001,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
108,Falling,"Harry Styles",879206,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
109,SUGAR,BROCKHAMPTON,872867,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
110,"Se Me Olvidó","Christian Nodal",871921,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
111,Happier,Marshmello,868965,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
112,"Old Town Road - Remix","Lil Nas X",854620,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
113,"Está Cabrón Ser Yo","Bad Bunny",853278,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
114,"No Me Conoce - Remix","Jhay Cortez",847976,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
115,"Hablamos Mañana","Bad Bunny",846234,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
116,Ransom,"Lil Tecca",841658,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
117,Woah,"Lil Baby",839146,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
118,Medusa,"Jhay Cortez",830227,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
119,"Bohemian Rhapsody - 2011 Mix",Queen,823302,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
120,Cardigan,"Don Toliver",817606,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
121,Wow.,"Post Malone",809422,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
122,SAD!,XXXTENTACION,802095,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
123,ON,BTS,801482,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
124,"In Your Eyes (feat. Alida)","Robin Schulz",794689,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
125,"No Judgement","Niall Horan",792783,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
126,"SICKO MODE","Travis Scott",792081,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
127,"Go Stupid","Polo G",791948,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
128,"OUT WEST (feat. Young Thug)",JACKBOYS,791477,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
129,"Like That (feat. Gucci Mane)","Doja Cat",791214,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
130,"Lettre à une femme",Ninho,788178,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
131,"Fantasias - Remix","Rauw Alejandro",785114,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
132,"Get You The Moon (feat. Snøw)",Kina,784190,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
133,"Feel Me","Selena Gomez",781010,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
134,Bruises,"Lewis Capaldi",780993,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
135,"Jocelyn Flores",XXXTENTACION,780076,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
136,Robbery,"Juice WRLD",774696,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
137,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",772056,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
138,"Que Malo","Bad Bunny",770253,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
139,"The Less I Know The Better","Tame Impala",766672,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
140,"Without Me",Halsey,764572,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
141,Lotus,"Lil Uzi Vert",764154,https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX
142,Blanco,"J Balvin",760858,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
143,Sucker,"Jonas Brothers",760595,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
144,"Shape of You","Ed Sheeran",751925,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
145,"Say You Won't Let Go","James Arthur",750439,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
146,"La Zona","Bad Bunny",750083,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
147,"How Do You Sleep?","Sam Smith",743213,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
148,"Leaders (feat. NAV)","Lil Uzi Vert",740026,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc
149,"Una Vez","Bad Bunny",734374,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
150,July,"Noah Cyrus",731324,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
151,"XO Tour Llif3","Lil Uzi Vert",730076,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
152,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,727926,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
153,"ocean eyes","Billie Eilish",715228,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
154,"Whine Up","Nicky Jam",712353,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
155,Jangueo,"Alex Rose",709870,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
156,Moonlight,XXXTENTACION,705741,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
157,"B.S. (feat. H.E.R.)","Jhené Aiko",704286,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
158,"Moon Relate","Lil Uzi Vert",702470,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA
159,Homecoming,"Lil Uzi Vert",696532,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
160,goosebumps,"Travis Scott",695997,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
161,"Strawberry Peels (feat. Young Thug & Gunna)","Lil Uzi Vert",695727,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt
162,Dior,"Pop Smoke",693896,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
163,"Wassup (feat. Future)","Lil Uzi Vert",692282,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD
164,"Can We Kiss Forever?",Kina,691531,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
165,Prices,"Lil Uzi Vert",690212,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
166,"Alone, Pt. II","Alan Walker",689181,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
167,Heartless,"The Weeknd",688720,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
168,"Ayy Macarena",Tyga,687464,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
169,"Better Now","Post Malone",685387,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
170,Skechers,DripReport,683152,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
171,Perfect,"Ed Sheeran",679760,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
172,"Money In The Grave (Drake ft. Rick Ross)",Drake,679743,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
173,"Make You Mine",PUBLIC,676975,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
174,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",676935,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
175,Maniac,"Conan Gray",672474,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
176,"The Other Side (from Trolls World Tour)",SZA,669061,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
177,"I'm Sorry","Lil Uzi Vert",668758,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
178,"Trap This Way (This Way)","Lil Uzi Vert",667890,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL
179,"Adicto (with Anuel AA & Ozuna)",Tainy,664941,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
180,"Sweet but Psycho","Ava Max",664827,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
181,"Black And White","Niall Horan",664533,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE
182,"Got The Guap (feat. Young Thug)","Lil Uzi Vert",660975,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v
183,Girl,"Myke Towers",655125,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
184,"Eastside (with Halsey & Khalid)","benny blanco",654600,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
185,"Dancing With A Stranger (with Normani)","Sam Smith",651522,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
186,"Piece Of Your Heart",MEDUZA,651360,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
187,"All of Me","John Legend",647696,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
188,"Hate Me (with Juice WRLD)","Ellie Goulding",647457,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
189,VIBEZ,DaBaby,646637,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
190,<3,"Bad Bunny",644777,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
191,"I Like Me Better",Lauv,644077,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
192,"Lights Up","Harry Styles",639950,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
193,"Who (feat. BTS)",Lauv,637265,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
194,"thank u, next","Ariana Grande",636783,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
195,Definitivamente,"Daddy Yankee",636302,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
196,"Black Swan",BTS,635332,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
197,"Good as Hell (feat. Ariana Grande)",Lizzo,634451,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
198,"Girls Like You (feat. Cardi B)","Maroon 5",634285,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
199,"Bad Girls, Good Vibes",Ufo361,630140,https://open.spotify.com/track/7IxGslFZA5QhgXbUsDmcjf
200,"Let Me Down Slowly","Alec Benjamin",628083,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
