,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
68,Vete,"Bad Bunny",1004550,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
69,"My Oh My (feat. DaBaby)","Camila Cabello",975959,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
70,PORFA,Feid,967899,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
71,"Like That (feat. Gucci Mane)","Doja Cat",955830,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
72,"La Santa","Bad Bunny",955578,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
73,"10,000 Hours (with Justin Bieber)","Dan + Shay",950881,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
74,"Beautiful People (feat. Khalid)","Ed Sheeran",946455,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
75,"Hola - Remix",Dalex,940297,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
76,"Moral of the Story",Ashe,931353,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
77,Shallow,"Lady Gaga",929043,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
78,"Ballin' (with Roddy Ricch)",Mustard,927656,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
79,"when the party's over","Billie Eilish",923201,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
80,Salt,"Ava Max",920428,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
81,"Know Your Worth",Khalid,918300,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
82,P2,"Lil Uzi Vert",893096,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
83,"HIGHEST IN THE ROOM","Travis Scott",890484,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
84,Heartless,"The Weeknd",856782,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
85,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",855467,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
86,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",854125,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
87,"Stupid Love","Lady Gaga",832981,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
88,"In Your Eyes (feat. Alida)","Robin Schulz",828693,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
89,"Stupid Again","Tory Lanez",824142,https://open.spotify.com/track/1fPnUpoXCpD2NDI4vPVeLw
90,Believer,"Imagine Dragons",817240,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
91,Lalala,Y2K,816221,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
92,Selfish,"Madison Beer",815724,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
93,"Lose You To Love Me","Selena Gomez",813808,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
94,"Bohemian Rhapsody - 2011 Mix",Queen,811225,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
95,"What A Man Gotta Do","Jonas Brothers",801877,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
96,"7 rings","Ariana Grande",800793,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
97,"rockstar (feat. 21 Savage)","Post Malone",800302,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
98,Falling,"Harry Styles",795814,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
99,Ransom,"Lil Tecca",788822,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
100,"It's You","Ali Gatie",786945,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
101,"What If I Told You That I Love You","Ali Gatie",786122,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
102,Myron,"Lil Uzi Vert",785461,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
103,SAD!,XXXTENTACION,781069,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
104,China,"Anuel AA",780442,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
105,"Jocelyn Flores",XXXTENTACION,776897,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
106,Happier,Marshmello,771885,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
107,"That Way - Bonus Track","Lil Uzi Vert",771185,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
108,"No Time To Die","Billie Eilish",770855,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
109,"Watermelon Sugar","Harry Styles",770523,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
110,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",762525,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
111,"Get You The Moon (feat. Snøw)",Kina,761289,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
112,Keii,"Anuel AA",744718,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
113,"Goodbyes (Feat. Young Thug)","Post Malone",744154,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
114,BOP,DaBaby,740246,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
115,"Shape of You","Ed Sheeran",739312,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
116,"Never Seen the Rain","Tones And I",735632,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
117,"Old Town Road - Remix","Lil Nas X",733394,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
118,"Broke In A Minute","Tory Lanez",731810,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
119,"OUT WEST (feat. Young Thug)",JACKBOYS,731211,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
120,Suicidal,"YNW Melly",726903,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
121,"LA CANCIÓN","J Balvin",718618,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
122,"No Idea","Don Toliver",718060,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
123,Perfect,"Ed Sheeran",716846,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
124,"Save Your Tears","The Weeknd",715737,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
125,"Say You Won't Let Go","James Arthur",715291,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
126,Bruises,"Lewis Capaldi",709900,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
127,"Without Me",Halsey,708668,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
128,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",707626,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
129,Muévelo,"Nicky Jam",704490,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
130,Fantasias,"Rauw Alejandro",699951,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
131,"Me Gusta",Shakira,699941,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
132,Jangueo,"Alex Rose",698235,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
133,Azul,"J Balvin",687983,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
134,"No Me Conoce - Remix","Jhay Cortez",687771,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
135,PTSD,"G Herbo",684249,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
136,"Make You Mine",PUBLIC,683593,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
137,Follow,"KAROL G",681982,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
138,"Money In The Grave (Drake ft. Rick Ross)",Drake,673522,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
139,"Higher Love",Kygo,666562,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
140,"Can We Kiss Forever?",Kina,664324,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
141,Sucker,"Jonas Brothers",662682,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
142,"Shotz Fired","Bonez MC",661326,https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35
143,"Piece Of Your Heart",MEDUZA,657271,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
144,"I'll Wait",Kygo,656804,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
145,"Kings & Queens","Ava Max",656031,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
146,SUGAR,BROCKHAMPTON,655967,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
147,Blanco,"J Balvin",655435,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
148,"Sweet but Psycho","Ava Max",653585,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
149,Callaita,"Bad Bunny",653568,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
150,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,652499,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
151,Wow.,"Post Malone",652334,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
152,Maniac,"Conan Gray",651956,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
153,Robbery,"Juice WRLD",651860,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
154,July,"Noah Cyrus",648956,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
155,"A Tu Merced","Bad Bunny",645303,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
156,BaeBae,Samra,644133,https://open.spotify.com/track/1yYBOIXO2H9LDqEPui42GM
157,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",641373,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
158,goosebumps,"Travis Scott",640066,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
159,Astronomia,Vicetone,638252,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
160,"The Less I Know The Better","Tame Impala",637162,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
161,Moonlight,XXXTENTACION,635382,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
162,"How Do You Sleep?","Sam Smith",632560,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
163,"All of Me","John Legend",626431,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
164,"SICKO MODE","Travis Scott",625384,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
165,Dior,"Pop Smoke",624793,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
166,"Let Me Down Slowly","Alec Benjamin",624726,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
167,"ocean eyes","Billie Eilish",620241,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
168,"Be Alright","Dean Lewis",619961,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
169,"Fantasias - Remix","Rauw Alejandro",619545,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
170,"The Take (feat. Chris Brown)","Tory Lanez",618379,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
171,"3 Nights","Dominic Fike",609267,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
172,"Eastside (with Halsey & Khalid)","benny blanco",609084,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
173,"To Die For","Sam Smith",596186,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
174,"Dancing With A Stranger (with Normani)","Sam Smith",596160,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
175,"Don't Stop Me Now - 2011 Mix",Queen,594147,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
176,"Better Now","Post Malone",588823,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
177,"God's Plan",Drake,585921,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
178,"Alone, Pt. II","Alan Walker",584893,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
179,"Girls Like You (feat. Cardi B)","Maroon 5",584841,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
180,"Lights Up","Harry Styles",582974,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
181,"Por Primera Vez",Camilo,582112,https://open.spotify.com/track/0gWbAFRcUyZKdfUxEOuOiD
182,"High Hopes","Panic! At The Disco",582014,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
183,"Another One Bites The Dust - Remastered 2011",Queen,579254,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
184,"La Cama - Remix",Lunay,577236,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
185,"Every Breath You Take","The Police",575941,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
186,changes,XXXTENTACION,574566,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
187,WANNABE,ITZY,574184,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
188,"If I Can't Have You","Shawn Mendes",573478,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
189,Youngblood,"5 Seconds of Summer",573375,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
190,"Something Just Like This","The Chainsmokers",571306,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
191,"Go Stupid","Polo G",570900,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
192,"XO Tour Llif3","Lil Uzi Vert",569240,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
193,"thank u, next","Ariana Grande",568831,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
194,"I Like Me Better",Lauv,568579,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
195,"Hate Me (with Juice WRLD)","Ellie Goulding",565646,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
196,"SLOW DANCING IN THE DARK",Joji,563796,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
197,"Under Pressure - Remastered",Queen,561488,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
198,Takeaway,"The Chainsmokers",559767,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
199,Photograph,"Ed Sheeran",558682,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
200,Levitating,"Dua Lipa",557839,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
