,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
31,"Godzilla (feat. Juice WRLD)",Eminem,1982520,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
32,Savage,"Megan Thee Stallion",1921383,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
33,"bad guy","Billie Eilish",1901148,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
34,Amarillo,"J Balvin",1834389,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
35,Morado,"J Balvin",1809610,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
36,"Life Is Good (feat. Drake)",Future,1807617,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
37,"everything i wanted","Billie Eilish",1766563,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
38,"Before You Go","Lewis Capaldi",1741524,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
39,Señorita,"Shawn Mendes",1720758,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
40,Yummy,"Justin Bieber",1704142,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
41,"Boss Bitch","Doja Cat",1679400,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
42,"WHATS POPPIN","Jack Harlow",1632984,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
43,Levitating,"Dua Lipa",1591948,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
44,Hallucinate,"Dua Lipa",1546119,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
45,"Sigues Con El","Dimelo Flow",1545786,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
46,"La Santa","Bad Bunny",1515196,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
47,Tattoo,"Rauw Alejandro",1493741,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
48,Vete,"Bad Bunny",1475567,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
49,Heartless,"The Weeknd",1452296,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
50,"Like It Is",Kygo,1450261,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
51,"Future Nostalgia","Dua Lipa",1438469,https://open.spotify.com/track/6zrJLhslleCHby0wbUnvVy
52,"RITMO (Bad Boys For Life)","Black Eyed Peas",1434211,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
53,Cool,"Dua Lipa",1419508,https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU
54,"Ride It",Regard,1387070,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
55,"Pretty Please","Dua Lipa",1386046,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2
56,"You should be sad",Halsey,1377350,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
57,"My Oh My (feat. DaBaby)","Camila Cabello",1365989,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
58,"Love Again","Dua Lipa",1327201,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
59,"Lose Control",MEDUZA,1320785,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
60,Diosa,"Myke Towers",1288590,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
61,"High Fashion (feat. Mustard)","Roddy Ricch",1285914,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
62,"I Don't Care (with Justin Bieber)","Ed Sheeran",1268146,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
63,"lovely (with Khalid)","Billie Eilish",1264243,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
64,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1261576,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
65,"CITY OF ANGELS",24kGoldn,1259118,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
66,"Stupid Love","Lady Gaga",1256439,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
67,"Moral of the Story",Ashe,1232518,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
68,"Save Your Tears","The Weeknd",1214890,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
69,"No Time To Die","Billie Eilish",1195091,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
70,"hot girl bummer",blackbear,1193550,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
71,Skechers,DripReport,1190423,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
72,P2,"Lil Uzi Vert",1170510,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
73,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1163663,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
74,"Good In Bed","Dua Lipa",1163541,https://open.spotify.com/track/6uAFJ75WDAoAPyCWJAtvks
75,"Hola - Remix",Dalex,1157927,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
76,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1138559,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
77,"10,000 Hours (with Justin Bieber)","Dan + Shay",1090789,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
78,"Hardest To Love","The Weeknd",1089620,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
79,"That Way - Bonus Track","Lil Uzi Vert",1089578,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
80,"Lucid Dreams","Juice WRLD",1085343,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
81,"Beautiful People (feat. Khalid)","Ed Sheeran",1049824,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
82,"Know Your Worth",Khalid,1049312,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
83,"Forever (feat. Post Malone & Clever)","Justin Bieber",1041078,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
84,"Auto Blu",Shiva,1038003,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
85,"In Your Eyes (feat. Alida)","Robin Schulz",1036042,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
86,"Boys Will Be Boys","Dua Lipa",1034948,https://open.spotify.com/track/0vQcyuMEfRBd21ojZ62N2L
87,Shallow,"Lady Gaga",1033229,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
88,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1030133,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
89,"when the party's over","Billie Eilish",1025623,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
90,"Never Seen the Rain","Tones And I",1024335,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
91,"Like That (feat. Gucci Mane)","Doja Cat",1014955,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
92,"What If I Told You That I Love You","Ali Gatie",1013203,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
93,"Breaking Me",Topic,1009671,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
94,"Scared To Live","The Weeknd",1001565,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
95,Blanco,"J Balvin",993813,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
96,"HIGHEST IN THE ROOM","Travis Scott",978313,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
97,Keii,"Anuel AA",970856,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
98,Lalala,Y2K,967775,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
99,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",954436,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
100,"What A Man Gotta Do","Jonas Brothers",947310,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
101,"Pero Ya No","Bad Bunny",945868,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
102,Muévelo,"Nicky Jam",942531,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
103,"To Die For","Sam Smith",940389,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
104,"Ballin' (with Roddy Ricch)",Mustard,931230,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
105,Azul,"J Balvin",924120,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
106,China,"Anuel AA",923415,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
107,"Me Gusta",Shakira,917401,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
108,"rockstar (feat. 21 Savage)","Post Malone",909896,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
109,"Bohemian Rhapsody - 2011 Mix",Queen,907925,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
110,Believer,"Imagine Dragons",907214,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
111,"A Tu Merced","Bad Bunny",905803,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
112,"Du bist mein",Zuna,905589,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
113,"Old Me","5 Seconds of Summer",901557,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
114,"Alone Again","The Weeknd",898872,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
115,Callaita,"Bad Bunny",898851,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
116,"It's You","Ali Gatie",890513,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
117,"LA CANCIÓN","J Balvin",889442,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
118,"7 rings","Ariana Grande",887209,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
119,"Too Late","The Weeknd",886111,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
120,Myron,"Lil Uzi Vert",879723,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
121,"Watermelon Sugar","Harry Styles",875864,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
122,"Lose You To Love Me","Selena Gomez",870405,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
123,Wildflower,"5 Seconds of Summer",869023,https://open.spotify.com/track/353IDEfNzPJmGNRnOi5kJ1
124,Falling,"Harry Styles",866617,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
125,Maniac,"Conan Gray",856736,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
126,BOP,DaBaby,853941,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
127,Faith,"The Weeknd",852633,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
128,Happier,Marshmello,845668,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
129,Suicidal,"YNW Melly",845538,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
130,"Goodbyes (Feat. Young Thug)","Post Malone",844977,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
131,"I Love Me","Demi Lovato",842191,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
132,"Old Town Road - Remix","Lil Nas X",841415,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
133,"No Me Conoce - Remix","Jhay Cortez",837030,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
134,"OUT WEST (feat. Young Thug)",JACKBOYS,835661,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
135,Fantasias,"Rauw Alejandro",826374,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
136,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",823861,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
137,"No Idea","Don Toliver",822733,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
138,"Get You The Moon (feat. Snøw)",Kina,812449,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
139,SAD!,XXXTENTACION,810767,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
140,Bichiyal,"Bad Bunny",801014,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
141,Snowchild,"The Weeknd",798400,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
142,"Go Stupid","Polo G",797619,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
143,"Shape of You","Ed Sheeran",797352,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
144,"ily (i love you baby) (feat. Emilee)","Surf Mesa",796800,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
145,"Escape From LA","The Weeknd",788421,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
146,"Jocelyn Flores",XXXTENTACION,786796,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
147,Ransom,"Lil Tecca",777398,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
148,"Allein sein",Ufo361,770387,https://open.spotify.com/track/2TrhpvxwuF6hrboTdRXwnS
149,Salt,"Ava Max",766991,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
150,Bruises,"Lewis Capaldi",763612,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
151,"Without Me",Halsey,761636,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
152,SUGAR,BROCKHAMPTON,754465,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
153,Sucker,"Jonas Brothers",749395,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
154,Perfect,"Ed Sheeran",745599,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,Wow.,"Post Malone",745073,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
156,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",744023,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
157,Medusa,"Jhay Cortez",743547,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
158,"Say You Won't Let Go","James Arthur",740862,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
159,"Higher Love",Kygo,738677,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
160,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",735409,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
161,"Alone, Pt. II","Alan Walker",725734,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
162,"Make You Mine",PUBLIC,720885,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
163,"Fantasias - Remix","Rauw Alejandro",716414,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
164,Jangueo,"Alex Rose",716124,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
165,Robbery,"Juice WRLD",713591,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
166,"Can We Kiss Forever?",Kina,711932,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
167,July,"Noah Cyrus",710426,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
168,"Piece Of Your Heart",MEDUZA,703269,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
169,"SICKO MODE","Travis Scott",700324,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
170,"How Do You Sleep?","Sam Smith",698715,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
171,Dior,"Pop Smoke",692606,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
172,"Sweet but Psycho","Ava Max",692102,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
173,Moonlight,XXXTENTACION,688900,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
174,WANNABE,ITZY,686710,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
175,Gris,"J Balvin",685952,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
176,goosebumps,"Travis Scott",685455,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
177,"ocean eyes","Billie Eilish",682192,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
178,"Break Up Song","Little Mix",676253,https://open.spotify.com/track/3fEoJxnPpfIHwFHKiFtqbA
179,"The Less I Know The Better","Tame Impala",673506,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
180,"All of Me","John Legend",669083,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
181,"The Take (feat. Chris Brown)","Tory Lanez",668187,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
182,"Dancing With A Stranger (with Normani)","Sam Smith",663656,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
183,"Money In The Grave (Drake ft. Rick Ross)",Drake,662906,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
184,"Lights Up","Harry Styles",661822,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
185,Takeaway,"The Chainsmokers",659940,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
186,Starboy,"The Weeknd",656136,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
187,"Better Now","Post Malone",652130,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
188,Teeth,"5 Seconds of Summer",650478,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
189,"Girls Like You (feat. Cardi B)","Maroon 5",647504,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
190,"Eastside (with Halsey & Khalid)","benny blanco",647415,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
191,"Hate Me (with Juice WRLD)","Ellie Goulding",645009,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
192,"Se Me Olvidó","Christian Nodal",644549,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
193,"3 Nights","Dominic Fike",644240,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
194,"Let Me Down Slowly","Alec Benjamin",643005,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
195,"Good as Hell (feat. Ariana Grande)",Lizzo,640062,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
196,Rosa,"J Balvin",637260,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
197,"Another One Bites The Dust - Remastered 2011",Queen,637164,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
198,Soliá,"Bad Bunny",636650,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
199,"Kings & Queens","Ava Max",636216,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
200,"LOYAL (feat. Drake)",PARTYNEXTDOOR,635002,https://open.spotify.com/track/3LnJM1B5Mjgx5LfT9plXUU
