,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
41,Señorita,"Shawn Mendes",1907836,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
42,Rojo,"J Balvin",1864520,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
43,"Pero Ya No","Bad Bunny",1772428,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
44,"Sigues Con El","Dimelo Flow",1770718,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
45,"RITMO (Bad Boys For Life)","Black Eyed Peas",1756582,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
46,Supalonely,BENEE,1752069,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
47,"My Oh My (feat. DaBaby)","Camila Cabello",1734663,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
48,Homecoming,"Lil Uzi Vert",1674416,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
49,"Moral of the Story",Ashe,1668742,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
50,Morado,"J Balvin",1666180,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
51,Prices,"Lil Uzi Vert",1628325,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
52,"I Love Me","Demi Lovato",1627084,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
53,"I'm Sorry","Lil Uzi Vert",1593363,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
54,"High Fashion (feat. Mustard)","Roddy Ricch",1521020,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
55,"WHATS POPPIN","Jack Harlow",1493038,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
56,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1472192,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
57,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",1463358,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
58,"Ride It",Regard,1435135,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
59,"Celebration Station","Lil Uzi Vert",1428482,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
60,Venetia,"Lil Uzi Vert",1416664,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
61,"Hola - Remix",Dalex,1411188,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
62,Diosa,"Myke Towers",1400815,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
63,"Forever (feat. Post Malone & Clever)","Justin Bieber",1391923,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
64,"Lose Control",MEDUZA,1376474,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
65,"I Don't Care (with Justin Bieber)","Ed Sheeran",1374709,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
66,"To Die For","Sam Smith",1370901,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
67,"Bigger Than Life","Lil Uzi Vert",1348666,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
68,Bichiyal,"Bad Bunny",1330608,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
69,"hot girl bummer",blackbear,1325883,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
70,Tattoo,"Rauw Alejandro",1325052,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
71,"CITY OF ANGELS",24kGoldn,1321872,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
72,"10,000 Hours (with Justin Bieber)","Dan + Shay",1313351,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
73,"A Tu Merced","Bad Bunny",1310897,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
74,"lovely (with Khalid)","Billie Eilish",1309131,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
75,"What A Man Gotta Do","Jonas Brothers",1286521,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
76,"Lettre à une femme",Ninho,1281341,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
77,POP,"Lil Uzi Vert",1280044,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
78,Soliá,"Bad Bunny",1261240,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
79,Keii,"Anuel AA",1254816,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
80,"What If I Told You That I Love You","Ali Gatie",1224242,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
81,25/8,"Bad Bunny",1223540,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
82,"You Better Move","Lil Uzi Vert",1194905,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
83,"Beautiful People (feat. Khalid)","Ed Sheeran",1194863,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
84,"Hablamos Mañana","Bad Bunny",1178718,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
85,"Know Your Worth",Khalid,1177280,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
86,"Está Cabrón Ser Yo","Bad Bunny",1174213,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
87,"HIGHEST IN THE ROOM","Travis Scott",1170356,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
88,"Ballin' (with Roddy Ricch)",Mustard,1166885,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
89,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1162164,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
90,"when the party's over","Billie Eilish",1160886,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
91,Shallow,"Lady Gaga",1145366,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
92,Suicidal,"YNW Melly",1141918,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
93,Muévelo,"Nicky Jam",1129646,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
94,"Lose You To Love Me","Selena Gomez",1124311,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
95,"Me Gusta",Shakira,1122614,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
96,"Se Me Olvidó","Christian Nodal",1121419,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
97,"Lucid Dreams","Juice WRLD",1110922,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
98,ON,BTS,1095846,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
99,"Que Malo","Bad Bunny",1088405,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
100,"LA CANCIÓN","J Balvin",1086811,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
101,"Never Seen the Rain","Tones And I",1079010,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
102,"rockstar (feat. 21 Savage)","Post Malone",1077222,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
103,"Watermelon Sugar","Harry Styles",1075422,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
104,"La Zona","Bad Bunny",1072074,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
105,"Chrome Heart Tags","Lil Uzi Vert",1071341,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3
106,"Feel Me","Selena Gomez",1063289,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
107,China,"Anuel AA",1057666,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
108,"Goodbyes (Feat. Young Thug)","Post Malone",1055744,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
109,SUGAR,BROCKHAMPTON,1045290,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
110,BOP,DaBaby,1033577,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
111,"Boss Bitch","Doja Cat",1032758,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
112,"Bust Me","Lil Uzi Vert",1032488,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4
113,Callaita,"Bad Bunny",1026140,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
114,Falling,"Harry Styles",1025962,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
115,"Una Vez","Bad Bunny",1022728,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
116,"It's You","Ali Gatie",1021841,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
117,"7 rings","Ariana Grande",1020232,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
118,"Go Stupid","Polo G",976163,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
119,Woah,"Lil Baby",968013,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
120,<3,"Bad Bunny",965672,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
121,Fantasias,"Rauw Alejandro",965330,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
122,René,Residente,964672,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
123,"Someone Said","Swae Lee",952857,https://open.spotify.com/track/5awaEIMiJboRO7ycF6UOot
124,"Secure The Bag","Lil Uzi Vert",947704,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2
125,Lalala,Y2K,945441,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
126,"No Me Conoce - Remix","Jhay Cortez",937290,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
127,Wow.,"Post Malone",922560,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
128,"No Idea","Don Toliver",922093,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
129,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",914957,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
130,Believer,"Imagine Dragons",913740,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
131,"XO Tour Llif3","Lil Uzi Vert",907487,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
132,Happier,Marshmello,906626,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
133,"The Other Side (from Trolls World Tour)",SZA,896472,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
134,"B.S. (feat. H.E.R.)","Jhené Aiko",894362,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
135,"How Do You Sleep?","Sam Smith",888440,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
136,"OUT WEST (feat. Young Thug)",JACKBOYS,884022,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
137,Bruises,"Lewis Capaldi",881062,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
138,"ON (Feat. Sia)",BTS,877964,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
139,"Without Me",Halsey,869872,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
140,"Old Town Road - Remix","Lil Nas X",868328,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
141,"Modern Loneliness",Lauv,868323,https://open.spotify.com/track/7MZF7YLxOP2to9iblSulLc
142,Medusa,"Jhay Cortez",867064,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
143,"Who (feat. BTS)",Lauv,865103,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
144,Heartless,"The Weeknd",858008,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
145,July,"Noah Cyrus",856040,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
146,Sucker,"Jonas Brothers",855967,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
147,"Heatin Up (feat. Gunna)","Lil Baby",854371,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
148,"Say You Won't Let Go","James Arthur",845782,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
149,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,837473,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
150,Blanco,"J Balvin",833249,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
151,"Black Swan",BTS,831836,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
152,"Get You The Moon (feat. Snøw)",Kina,824033,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
153,"P FKN R","Bad Bunny",823165,https://open.spotify.com/track/0fgsKar6uBO08vzHXkTjWi
154,"Bohemian Rhapsody - 2011 Mix",Queen,820129,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
155,SKYBOX,Gunna,819478,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m
156,Angst,Loredana,818713,https://open.spotify.com/track/3R3rQ7FbTJdsi5She10YvI
157,"Shape of You","Ed Sheeran",811292,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
158,"Alone, Pt. II","Alan Walker",807822,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
159,"i'm so tired...",Lauv,799351,https://open.spotify.com/track/58GV8DCjojFSplLejcHIYu
160,"ocean eyes","Billie Eilish",788707,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
161,Ransom,"Lil Tecca",787039,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
162,"Dancing With A Stranger (with Normani)","Sam Smith",783070,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
163,"Ayy Macarena",Tyga,781318,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
164,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie",781236,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
165,"Urgency (feat. Syd)","Lil Uzi Vert",779319,https://open.spotify.com/track/5KlPy74NOEAt8jC3FYURnQ
166,"Lights Up","Harry Styles",776662,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
167,Maniac,"Conan Gray",774508,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
168,"Whine Up","Nicky Jam",772624,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
169,Robbery,"Juice WRLD",772612,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
170,"Good as Hell (feat. Ariana Grande)",Lizzo,769299,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
171,"Better Now","Post Malone",765053,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
172,"Young & Alive",Bazzi,763822,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
173,Dior,"Pop Smoke",762647,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
174,Perfect,"Ed Sheeran",762507,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
175,"Money In The Grave (Drake ft. Rick Ross)",Drake,762052,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
176,"I Like Me Better",Lauv,759961,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
177,"SICKO MODE","Travis Scott",759946,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
178,"Jocelyn Flores",XXXTENTACION,759049,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
179,"I Fall Apart","Post Malone",757534,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
180,SAD!,XXXTENTACION,753581,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
181,"No Judgement","Niall Horan",752712,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK
182,"Eastside (with Halsey & Khalid)","benny blanco",750617,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
183,"Boy With Luv (feat. Halsey)",BTS,749134,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
184,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,742975,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
185,"Can We Kiss Forever?",Kina,742205,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
186,Girl,"Myke Towers",742045,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
187,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",742026,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
188,goosebumps,"Travis Scott",740857,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
189,"fuck, i'm lonely",Lauv,739641,https://open.spotify.com/track/3Hig6FDiszzWDPIKSP9swE
190,Rare,"Selena Gomez",739204,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
191,"Puesto Pa' Guerrial","Bad Bunny",732754,https://open.spotify.com/track/5gCg2qMPzKkW4jS4dBKdDs
192,"Sweet but Psycho","Ava Max",726702,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
193,"Piece Of Your Heart",MEDUZA,724740,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
194,"thank u, next","Ariana Grande",724138,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
195,"Mean It",Lauv,723542,https://open.spotify.com/track/4z1rk9qlsqhp5LJm5qvXZF
196,"Make You Mine",PUBLIC,720923,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
197,"All of Me","John Legend",720149,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
198,I.F.L.Y.,Bazzi,716358,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
199,"Higher Love",Kygo,712492,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
200,Definitivamente,"Daddy Yankee",712225,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
