,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
99,Keii,"Anuel AA",904099,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
100,Levitating,"Dua Lipa",902096,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
101,Believer,"Imagine Dragons",899403,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
102,"rockstar (feat. 21 Savage)","Post Malone",898218,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
103,"7 rings","Ariana Grande",890934,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
104,"Watermelon Sugar","Harry Styles",886092,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
105,Falling,"Harry Styles",882811,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
106,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",875549,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
107,"Lose You To Love Me","Selena Gomez",874074,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
108,BOP,DaBaby,870271,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
109,China,"Anuel AA",861540,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
110,"Never Seen the Rain","Tones And I",858297,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
111,Happier,Marshmello,852586,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
112,Hallucinate,"Dua Lipa",847764,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
113,Suicidal,"YNW Melly",843441,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
114,"Who Needs Love","Tory Lanez",842883,https://open.spotify.com/track/2ShvTyfnjRWVjNB6vmu5Bb
115,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",840711,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
116,Azul,"J Balvin",839120,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
117,Ransom,"Lil Tecca",833179,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
118,"No Idea","Don Toliver",832720,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
119,"LA CANCIÓN","J Balvin",830963,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
120,"Get You The Moon (feat. Snøw)",Kina,830592,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
121,Tycoon,Future,829086,https://open.spotify.com/track/1c9hQ4jqgVP10plon2B259
122,"Bohemian Rhapsody - 2011 Mix",Queen,827318,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
123,"Goodbyes (Feat. Young Thug)","Post Malone",826174,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
124,"OUT WEST (feat. Young Thug)",JACKBOYS,825858,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
125,SAD!,XXXTENTACION,825229,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
126,Bruises,"Lewis Capaldi",815714,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
127,"Me Gusta",Shakira,813714,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
128,"Jocelyn Flores",XXXTENTACION,813285,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
129,Muévelo,"Nicky Jam",807127,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
130,Maniac,"Conan Gray",805706,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
131,"Without Me",Halsey,803359,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
132,"Old Town Road - Remix","Lil Nas X",799654,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
133,"Shape of You","Ed Sheeran",794840,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
134,Blanco,"J Balvin",790828,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
135,Selfish,"Madison Beer",789894,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
136,"I Love Me","Demi Lovato",783778,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
137,"A Tu Merced","Bad Bunny",782348,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
138,"Toosie Slide",Drake,779190,https://open.spotify.com/track/1d2eMMrAuIsw85u3YklKoc
139,"Say You Won't Let Go","James Arthur",778083,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
140,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",777533,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
141,Fantasias,"Rauw Alejandro",774179,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
142,"No Me Conoce - Remix","Jhay Cortez",773270,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
143,"Lovely Day","Bill Withers",769096,https://open.spotify.com/track/0bRXwKfigvpKZUurwqAlEh
144,"To Die For","Sam Smith",767213,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
145,"Pretty Please","Dua Lipa",766625,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2
146,"Make You Mine",PUBLIC,762980,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
147,"Future Nostalgia","Dua Lipa",762726,https://open.spotify.com/track/6zrJLhslleCHby0wbUnvVy
148,"Go Stupid","Polo G",762303,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
149,SUGAR,BROCKHAMPTON,759895,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
150,Callaita,"Bad Bunny",755465,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
151,"Money In The Grave (Drake ft. Rick Ross)",Drake,753943,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
152,"Old Me","5 Seconds of Summer",749697,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
153,"Hardest To Love","The Weeknd",745066,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
154,Perfect,"Ed Sheeran",744009,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,Cool,"Dua Lipa",739055,https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU
156,Wow.,"Post Malone",736675,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
157,Sucker,"Jonas Brothers",732627,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
158,"Higher Love",Kygo,729160,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
159,Robbery,"Juice WRLD",726494,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
160,"Can We Kiss Forever?",Kina,725360,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
161,"Love Again","Dua Lipa",725302,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
162,PTSD,"G Herbo",723969,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
163,July,"Noah Cyrus",723237,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
164,"Fantasias - Remix","Rauw Alejandro",722760,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
165,"What's Luv",Shindy,721220,https://open.spotify.com/track/3UE1ojFN1y0GybCNSyKGdK
166,BRABA,"Luísa Sonza",720212,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
167,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",718128,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
168,"Pero Ya No","Bad Bunny",717111,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
169,WANNABE,ITZY,712465,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
170,"ocean eyes","Billie Eilish",710919,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
171,"Eastside (with Halsey & Khalid)","benny blanco",705236,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
172,"How Do You Sleep?","Sam Smith",704435,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
173,"Sweet but Psycho","Ava Max",702886,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
174,"Lean on Me","Bill Withers",700719,https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2
175,"The Take (feat. Chris Brown)","Tory Lanez",695192,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
176,goosebumps,"Travis Scott",694801,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
177,"Kings & Queens","Ava Max",693216,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
178,Dior,"Pop Smoke",692339,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
179,Jangueo,"Alex Rose",691614,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
180,"Jesus Christ 2005 God Bless America","The 1975",689715,https://open.spotify.com/track/3tk5DaXxxUoV7b5nOdCDBv
181,"SICKO MODE","Travis Scott",688627,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
182,"Scared To Live","The Weeknd",687409,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
183,Moonlight,XXXTENTACION,683994,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
184,"Piece Of Your Heart",MEDUZA,676780,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
185,"All of Me","John Legend",675670,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
186,"Dancing With A Stranger (with Normani)","Sam Smith",674515,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
187,"Alone, Pt. II","Alan Walker",669384,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
188,"Lights Up","Harry Styles",667561,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
189,"The Less I Know The Better","Tame Impala",665664,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
190,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,665145,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
191,"Let Me Down Slowly","Alec Benjamin",660390,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
192,"Be Alright","Dean Lewis",658998,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
193,"Hate Me (with Juice WRLD)","Ellie Goulding",653311,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
194,Takeaway,"The Chainsmokers",653035,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
195,"thank u, next","Ariana Grande",652086,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
196,"Something Just Like This","The Chainsmokers",649479,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
197,"I Like Me Better",Lauv,647396,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
198,Youngblood,"5 Seconds of Summer",646016,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
199,"Better Now","Post Malone",645665,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
200,"3 Nights","Dominic Fike",644219,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
