,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
88,"Silly Watch","Lil Uzi Vert",1091140,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
89,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1090827,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
90,"when the party's over","Billie Eilish",1087479,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
91,"Know Your Worth",Khalid,1085257,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
92,Suicidal,"YNW Melly",1079721,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
93,BOP,DaBaby,1078599,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
94,Lalala,Y2K,1070803,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
95,"rockstar (feat. 21 Savage)","Post Malone",1068483,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
96,25/8,"Bad Bunny",1056603,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
97,"Never Seen the Rain","Tones And I",1049745,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
98,"Strawberry Peels (feat. Young Thug & Gunna)","Lil Uzi Vert",1045984,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt
99,"LA CANCIÓN","J Balvin",1043991,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
100,Fantasias,"Rauw Alejandro",1039640,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
101,Soliá,"Bad Bunny",1036771,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
102,Callaita,"Bad Bunny",1035827,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
103,"Wassup (feat. Future)","Lil Uzi Vert",1028978,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD
104,"Moon Relate","Lil Uzi Vert",1028926,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA
105,"Leaders (feat. NAV)","Lil Uzi Vert",1023398,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc
106,"7 rings","Ariana Grande",1018921,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
107,"Está Cabrón Ser Yo","Bad Bunny",999399,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
108,"Se Me Olvidó","Christian Nodal",998104,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
109,"Hablamos Mañana","Bad Bunny",988081,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
110,"Goodbyes (Feat. Young Thug)","Post Malone",986045,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
111,Believer,"Imagine Dragons",983559,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
112,"Lose You To Love Me","Selena Gomez",980879,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
113,"No Me Conoce - Remix","Jhay Cortez",979024,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
114,"Watermelon Sugar","Harry Styles",971878,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
115,"Old Town Road - Remix","Lil Nas X",971066,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
116,Happier,Marshmello,955018,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
117,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",953779,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
118,"Trap This Way (This Way)","Lil Uzi Vert",953244,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL
119,"It's You","Ali Gatie",944865,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
120,"No Judgement","Niall Horan",940370,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
121,Medusa,"Jhay Cortez",937480,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
122,"Got The Guap (feat. Young Thug)","Lil Uzi Vert",937176,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v
123,WANNABE,ITZY,931519,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
124,"Bohemian Rhapsody - 2011 Mix",Queen,927443,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
125,"I Can Show You","Lil Uzi Vert",927101,https://open.spotify.com/track/0AhJag7VI8uFf3mJFsTwvf
126,"Lettre à une femme",Ninho,923179,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
127,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",919550,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
128,"In Your Eyes (feat. Alida)","Robin Schulz",914753,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
129,Woah,"Lil Baby",914302,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
130,SUGAR,BROCKHAMPTON,909792,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
131,Falling,"Harry Styles",907595,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
132,"Que Malo","Bad Bunny",907078,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
133,"Fantasias - Remix","Rauw Alejandro",898215,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
134,Ransom,"Lil Tecca",894298,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
135,Wow.,"Post Malone",889048,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
136,"Feel Me","Selena Gomez",884956,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
137,"Come This Way","Lil Uzi Vert",884299,https://open.spotify.com/track/2BjNjFJAQTxqUPGpOnrese
138,"La Zona","Bad Bunny",882761,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
139,Blanco,"J Balvin",880092,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
140,"SICKO MODE","Travis Scott",863490,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
141,"Una Vez","Bad Bunny",861928,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
142,"OUT WEST (feat. Young Thug)",JACKBOYS,856473,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
143,Sucker,"Jonas Brothers",852859,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
144,ON,BTS,852544,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
145,"Shape of You","Ed Sheeran",849901,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
146,"Go Stupid","Polo G",846267,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
147,"Black And White","Niall Horan",845669,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE
148,Homecoming,"Lil Uzi Vert",842252,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
149,SAD!,XXXTENTACION,841110,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
150,"No Auto (feat. Lil Durk)","Lil Uzi Vert",838927,https://open.spotify.com/track/5erLs80hB2TbFWgSAbVQpe
151,"Whine Up","Nicky Jam",827483,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
152,"How Do You Sleep?","Sam Smith",821417,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
153,"Without Me",Halsey,820908,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
154,Robbery,"Juice WRLD",812489,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
155,"I'm Sorry","Lil Uzi Vert",811205,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
156,"Alone, Pt. II","Alan Walker",805738,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
157,"Like That (feat. Gucci Mane)","Doja Cat",805691,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
158,Bruises,"Lewis Capaldi",805631,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
159,Prices,"Lil Uzi Vert",805342,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
160,"B.S. (feat. H.E.R.)","Jhené Aiko",803561,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
161,"XO Tour Llif3","Lil Uzi Vert",803260,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
162,"Ayy Macarena",Tyga,801319,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
163,"Get You The Moon (feat. Snøw)",Kina,800093,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
164,"Jocelyn Flores",XXXTENTACION,796744,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
165,Jangueo,"Alex Rose",793407,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
166,"Money Spread (feat. Young Nudy)","Lil Uzi Vert",793221,https://open.spotify.com/track/5tBdxqz8gauIO8Hh8qwo0H
167,"Say You Won't Let Go","James Arthur",783213,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
168,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",781011,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
169,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,780402,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
170,"The Other Side (from Trolls World Tour)",SZA,771426,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
171,"Piece Of Your Heart",MEDUZA,766045,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
172,"The Less I Know The Better","Tame Impala",764130,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
173,<3,"Bad Bunny",761562,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
174,Heartless,"The Weeknd",758121,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
175,"Adicto (with Anuel AA & Ozuna)",Tainy,757076,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
176,Dior,"Pop Smoke",754260,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
177,"Money In The Grave (Drake ft. Rick Ross)",Drake,749106,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
178,goosebumps,"Travis Scott",748016,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
179,"Dancing With A Stranger (with Normani)","Sam Smith",747668,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
180,"Sweet but Psycho","Ava Max",747591,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
181,Moonlight,XXXTENTACION,746646,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
182,Girl,"Myke Towers",745258,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
183,"ocean eyes","Billie Eilish",743711,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
184,"Better Now","Post Malone",742738,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
185,Definitivamente,"Daddy Yankee",740724,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
186,"Good as Hell (feat. Ariana Grande)",Lizzo,739800,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
187,Perfect,"Ed Sheeran",739142,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
188,July,"Noah Cyrus",732763,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
189,"Celebration Station","Lil Uzi Vert",726370,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
190,René,Residente,725700,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
191,"Higher Love",Kygo,722857,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
192,Venetia,"Lil Uzi Vert",720556,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
193,"Girls Like You (feat. Cardi B)","Maroon 5",714195,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
194,"Nice To Meet Ya","Niall Horan",710916,https://open.spotify.com/track/0DrFTaAX2srXPkuag35djb
195,I.F.L.Y.,Bazzi,710529,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
196,"Eastside (with Halsey & Khalid)","benny blanco",706074,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
197,Maniac,"Conan Gray",704409,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
198,"thank u, next","Ariana Grande",700901,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
199,"Can We Kiss Forever?",Kina,699964,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
200,"Hate Me (with Juice WRLD)","Ellie Goulding",699521,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
