,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,Memories,"Maroon 5",2372990,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
26,"Life Is Good (feat. Drake)",Future,2353351,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
27,Vete,"Bad Bunny",2339916,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
28,"Adore You","Harry Styles",2322972,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
29,"everything i wanted","Billie Eilish",2224832,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
30,"Baby Pluto","Lil Uzi Vert",2212260,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
31,"Stupid Love","Lady Gaga",2179652,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
32,"No Time To Die","Billie Eilish",2115410,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
33,"Yo Perreo Sola","Bad Bunny",2102918,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
34,"bad guy","Billie Eilish",2096985,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
35,Physical,"Dua Lipa",2029758,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
36,"Before You Go","Lewis Capaldi",2002866,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
37,"After Hours","The Weeknd",1966576,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
38,"You should be sad",Halsey,1955613,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
39,Señorita,"Shawn Mendes",1931760,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
40,Rojo,"J Balvin",1923602,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
41,"Sigues Con El","Dimelo Flow",1850422,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
42,Supalonely,BENEE,1838932,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
43,"Pero Ya No","Bad Bunny",1794600,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
44,"My Oh My (feat. DaBaby)","Camila Cabello",1766613,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
45,"RITMO (Bad Boys For Life)","Black Eyed Peas",1764295,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
46,Morado,"J Balvin",1713206,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
47,"Lo Mein","Lil Uzi Vert",1710070,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
48,"Moral of the Story",Ashe,1666854,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
49,"Silly Watch","Lil Uzi Vert",1598498,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
50,"High Fashion (feat. Mustard)","Roddy Ricch",1583451,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
51,"WHATS POPPIN","Jack Harlow",1563106,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
52,"I Love Me","Demi Lovato",1552935,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
53,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1474597,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
54,"Hola - Remix",Dalex,1460097,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
55,"Ride It",Regard,1447139,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
56,Diosa,"Myke Towers",1438233,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
57,"I Don't Care (with Justin Bieber)","Ed Sheeran",1397053,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
58,Tattoo,"Rauw Alejandro",1392838,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
59,"Forever (feat. Post Malone & Clever)","Justin Bieber",1387831,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
60,"To Die For","Sam Smith",1380435,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
61,"Lose Control",MEDUZA,1378399,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
62,"A Tu Merced","Bad Bunny",1342249,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
63,"lovely (with Khalid)","Billie Eilish",1340380,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
64,Prices,"Lil Uzi Vert",1339855,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
65,Bichiyal,"Bad Bunny",1338589,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
66,Homecoming,"Lil Uzi Vert",1332056,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
67,"hot girl bummer",blackbear,1320067,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
68,"CITY OF ANGELS",24kGoldn,1317023,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
69,"10,000 Hours (with Justin Bieber)","Dan + Shay",1311966,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
70,"What A Man Gotta Do","Jonas Brothers",1297114,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
71,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",1296065,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
72,"I'm Sorry","Lil Uzi Vert",1290889,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
73,Keii,"Anuel AA",1288284,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
74,Soliá,"Bad Bunny",1262169,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
75,25/8,"Bad Bunny",1243536,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
76,"What If I Told You That I Love You","Ali Gatie",1236698,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
77,"Lettre à une femme",Ninho,1221540,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
78,"Beautiful People (feat. Khalid)","Ed Sheeran",1207995,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
79,"when the party's over","Billie Eilish",1190740,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
80,"HIGHEST IN THE ROOM","Travis Scott",1183046,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
81,Venetia,"Lil Uzi Vert",1180128,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
82,"Está Cabrón Ser Yo","Bad Bunny",1179131,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
83,"Know Your Worth",Khalid,1178951,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
84,"Hablamos Mañana","Bad Bunny",1178753,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
85,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1172472,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
86,"Ballin' (with Roddy Ricch)",Mustard,1170502,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
87,Muévelo,"Nicky Jam",1164988,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
88,Shallow,"Lady Gaga",1162938,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
89,"Me Gusta",Shakira,1154900,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
90,"Celebration Station","Lil Uzi Vert",1154876,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
91,"Lucid Dreams","Juice WRLD",1135277,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
92,Suicidal,"YNW Melly",1134717,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
93,"LA CANCIÓN","J Balvin",1126191,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
94,"Lose You To Love Me","Selena Gomez",1125309,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
95,"Boss Bitch","Doja Cat",1097535,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
96,"Que Malo","Bad Bunny",1093771,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
97,"Bigger Than Life","Lil Uzi Vert",1091662,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
98,"rockstar (feat. 21 Savage)","Post Malone",1084962,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
99,China,"Anuel AA",1079688,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
100,"La Zona","Bad Bunny",1078987,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
101,"Never Seen the Rain","Tones And I",1076930,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
102,"Watermelon Sugar","Harry Styles",1075382,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
103,"Se Me Olvidó","Christian Nodal",1064720,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
104,"Feel Me","Selena Gomez",1061175,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
105,ON,BTS,1053318,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
106,"Goodbyes (Feat. Young Thug)","Post Malone",1051241,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
107,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1048643,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
108,BOP,DaBaby,1040531,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
109,"Una Vez","Bad Bunny",1033482,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
110,"7 rings","Ariana Grande",1028895,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
111,Callaita,"Bad Bunny",1027381,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
112,Falling,"Harry Styles",1026004,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
113,"It's You","Ali Gatie",1021690,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
114,SUGAR,BROCKHAMPTON,1019814,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
115,POP,"Lil Uzi Vert",1002704,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
116,Fantasias,"Rauw Alejandro",1000389,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
117,"Go Stupid","Polo G",979582,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
118,Woah,"Lil Baby",965837,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
119,<3,"Bad Bunny",956771,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
120,Lalala,Y2K,948675,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
121,"You Better Move","Lil Uzi Vert",937624,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
122,"No Me Conoce - Remix","Jhay Cortez",937595,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
123,René,Residente,933851,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
124,Believer,"Imagine Dragons",932055,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
125,"No Idea","Don Toliver",928713,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
126,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",928362,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
127,WANNABE,ITZY,925825,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
128,Wow.,"Post Malone",923430,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
129,Happier,Marshmello,915878,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
130,"OUT WEST (feat. Young Thug)",JACKBOYS,906756,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
131,"XO Tour Llif3","Lil Uzi Vert",905898,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
132,"How Do You Sleep?","Sam Smith",903624,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
133,"The Other Side (from Trolls World Tour)",SZA,895525,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
134,"B.S. (feat. H.E.R.)","Jhené Aiko",895366,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
135,Medusa,"Jhay Cortez",885045,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
136,Bruises,"Lewis Capaldi",880731,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
137,"Without Me",Halsey,876881,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
138,"Old Town Road - Remix","Lil Nas X",873633,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
139,"ON (Feat. Sia)",BTS,872194,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
140,Sucker,"Jonas Brothers",866310,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
141,July,"Noah Cyrus",859970,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
142,"Modern Loneliness",Lauv,857904,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb
143,"Say You Won't Let Go","James Arthur",855174,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
144,"Chrome Heart Tags","Lil Uzi Vert",855011,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3
145,Heartless,"The Weeknd",852544,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
146,"Shape of You","Ed Sheeran",840640,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
147,Blanco,"J Balvin",839539,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
148,"Bust Me","Lil Uzi Vert",835605,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4
149,"Who (feat. BTS)",Lauv,830851,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
150,"Bohemian Rhapsody - 2011 Mix",Queen,830396,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
151,"P FKN R","Bad Bunny",829922,https://open.spotify.com/track/0fgsKar6uBO08vzHXkTjWi
152,"Get You The Moon (feat. Snøw)",Kina,824675,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
153,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,820265,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
154,"Black Swan",BTS,816248,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
155,"Heatin Up (feat. Gunna)","Lil Baby",815789,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
156,"ocean eyes","Billie Eilish",807138,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
157,"Dancing With A Stranger (with Normani)","Sam Smith",801772,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
158,"Whine Up","Nicky Jam",797597,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
159,"Alone, Pt. II","Alan Walker",795240,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
160,"Lights Up","Harry Styles",788674,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
161,Ransom,"Lil Tecca",787508,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
162,SKYBOX,Gunna,786060,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m
163,Maniac,"Conan Gray",781774,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
164,"SICKO MODE","Travis Scott",781310,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
165,Robbery,"Juice WRLD",779933,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
166,"Money In The Grave (Drake ft. Rick Ross)",Drake,775227,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
167,Perfect,"Ed Sheeran",774423,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
168,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie",773182,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
169,"No Judgement","Niall Horan",770945,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK
170,"Jocelyn Flores",XXXTENTACION,770473,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
171,"Good as Hell (feat. Ariana Grande)",Lizzo,770451,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
172,"Better Now","Post Malone",769893,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
173,"Secure The Bag","Lil Uzi Vert",769393,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2
174,"Ayy Macarena",Tyga,768814,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
175,SAD!,XXXTENTACION,768446,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
176,"Young & Alive",Bazzi,765860,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
177,Girl,"Myke Towers",759806,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
178,"i'm so tired...",Lauv,759447,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
179,Dior,"Pop Smoke",758107,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
180,"Eastside (with Halsey & Khalid)","benny blanco",757964,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
181,goosebumps,"Travis Scott",757945,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
182,"I Fall Apart","Post Malone",745321,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
183,"I Like Me Better",Lauv,743357,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
184,"Someone Said","Swae Lee",742921,https://open.spotify.com/track/5awaEIMiJboRO7ycF6UOot
185,Rare,"Selena Gomez",741964,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
186,"Boy With Luv (feat. Halsey)",BTS,741224,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
187,Definitivamente,"Daddy Yankee",740488,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
188,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,735917,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
189,"All of Me","John Legend",734727,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
190,"Puesto Pa' Guerrial","Bad Bunny",734221,https://open.spotify.com/track/5gCg2qMPzKkW4jS4dBKdDs
191,"Make You Mine",PUBLIC,733227,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
192,PTSD,"G Herbo",731635,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
193,Angst,Loredana,731478,https://open.spotify.com/track/3R3rQ7FbTJdsi5She10YvI
194,"Can We Kiss Forever?",Kina,731474,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
195,"thank u, next","Ariana Grande",731069,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
196,"Girls Like You (feat. Cardi B)","Maroon 5",729514,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
197,Aventura,Lunay,728921,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
198,"Piece Of Your Heart",MEDUZA,728387,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
199,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",728380,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
200,"Sweet but Psycho","Ava Max",726899,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
