,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
25,"I'm Sorry","Lil Uzi Vert",2717668,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
26,"Life Is Good (feat. Drake)",Future,2707215,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
27,Homecoming,"Lil Uzi Vert",2669094,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
28,"Blueberry Faygo","Lil Mosey",2630671,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
29,Memories,"Maroon 5",2591793,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
30,"You Better Move","Lil Uzi Vert",2581101,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
31,P2,"Lil Uzi Vert",2576365,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
32,"Sunday Best",Surfaces,2560712,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
33,"Godzilla (feat. Juice WRLD)",Eminem,2553890,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
34,"No Time To Die","Billie Eilish",2477749,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
35,"That Way","Lil Uzi Vert",2454959,https://open.spotify.com/track/5raTDhlbxFDnpn89bxArdH
36,"Adore You","Harry Styles",2449389,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
37,"everything i wanted","Billie Eilish",2443454,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
38,"I Love Me","Demi Lovato",2421255,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
39,"Yo Perreo Sola","Bad Bunny",2417237,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
40,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,2392143,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
41,"Celebration Station","Lil Uzi Vert",2328344,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
42,"bad guy","Billie Eilish",2313040,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
43,Rojo,"J Balvin",2311252,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
44,Prices,"Lil Uzi Vert",2295579,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
45,"After Hours","The Weeknd",2269472,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
46,"Bigger Than Life","Lil Uzi Vert",2261927,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
47,"Pero Ya No","Bad Bunny",2251667,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
48,Señorita,"Shawn Mendes",2171082,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
49,"You should be sad",Halsey,2143739,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
50,Physical,"Dua Lipa",2140735,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
51,"Before You Go","Lewis Capaldi",2137217,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
52,"Sigues Con El","Dimelo Flow",2123572,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
53,"RITMO (Bad Boys For Life)","Black Eyed Peas",2063119,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
54,"Chrome Heart Tags","Lil Uzi Vert",2061022,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3
55,Morado,"J Balvin",2016596,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
56,"My Oh My (feat. DaBaby)","Camila Cabello",1966349,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
57,Venetia,"Lil Uzi Vert",1911918,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
58,"Bust Me","Lil Uzi Vert",1894098,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4
59,"Moral of the Story",Ashe,1819993,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
60,"High Fashion (feat. Mustard)","Roddy Ricch",1770854,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
61,Bichiyal,"Bad Bunny",1758176,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
62,"Hola - Remix",Dalex,1696987,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
63,"Lose Control",MEDUZA,1692667,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
64,Soliá,"Bad Bunny",1663436,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
65,"Urgency (feat. Syd)","Lil Uzi Vert",1662870,https://open.spotify.com/track/5KlPy74NOEAt8jC3FYURnQ
66,"A Tu Merced","Bad Bunny",1657862,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
67,"Ride It",Regard,1646648,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
68,"Secure The Bag","Lil Uzi Vert",1629238,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2
69,Diosa,"Myke Towers",1614976,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
70,"WHATS POPPIN","Jack Harlow",1608409,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
71,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1574369,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
72,"Forever (feat. Post Malone & Clever)","Justin Bieber",1568578,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
73,"I Don't Care (with Justin Bieber)","Ed Sheeran",1562266,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
74,Keii,"Anuel AA",1502153,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
75,25/8,"Bad Bunny",1499823,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
76,"Está Cabrón Ser Yo","Bad Bunny",1492996,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
77,"To Die For","Sam Smith",1483235,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
78,Tattoo,"Rauw Alejandro",1470009,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
79,"hot girl bummer",blackbear,1459120,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
80,"What A Man Gotta Do","Jonas Brothers",1419353,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
81,René,Residente,1418953,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
82,"Hablamos Mañana","Bad Bunny",1415559,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
83,"Que Malo","Bad Bunny",1408364,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
84,"La Zona","Bad Bunny",1402721,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
85,"10,000 Hours (with Justin Bieber)","Dan + Shay",1372311,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
86,Muévelo,"Nicky Jam",1369813,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
87,"CITY OF ANGELS",24kGoldn,1338011,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
88,"lovely (with Khalid)","Billie Eilish",1321499,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
89,Shallow,"Lady Gaga",1316049,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
90,"Beautiful People (feat. Khalid)","Ed Sheeran",1314229,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
91,"Una Vez","Bad Bunny",1314214,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
92,"Ballin' (with Roddy Ricch)",Mustard,1306327,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
93,"HIGHEST IN THE ROOM","Travis Scott",1305421,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
94,"Se Me Olvidó","Christian Nodal",1297181,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
95,"What If I Told You That I Love You","Ali Gatie",1294780,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
96,Supalonely,BENEE,1282798,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
97,"LA CANCIÓN","J Balvin",1269849,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
98,Suicidal,"YNW Melly",1269288,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
99,"Me Gusta",Shakira,1268979,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
100,"Know Your Worth",Khalid,1262507,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
101,Callaita,"Bad Bunny",1261581,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
102,China,"Anuel AA",1251439,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
103,"B.S. (feat. H.E.R.)","Jhené Aiko",1250290,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
104,<3,"Bad Bunny",1234107,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
105,"Feel Me","Selena Gomez",1218458,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
106,"when the party's over","Billie Eilish",1211983,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
107,"Lucid Dreams","Juice WRLD",1210713,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
108,ON,BTS,1207025,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
109,"Lose You To Love Me","Selena Gomez",1206304,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
110,"Never Worn White","Katy Perry",1199557,https://open.spotify.com/track/3ksNHUNCTP6Pan8rjFnmtw
111,Fantasias,"Rauw Alejandro",1196672,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
112,"No Me Conoce - Remix","Jhay Cortez",1190937,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
113,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1189835,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
114,BOP,DaBaby,1173828,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
115,"Never Seen the Rain","Tones And I",1160035,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
116,"Watermelon Sugar","Harry Styles",1157023,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
117,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",1148182,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
118,"That Way - Bonus Track","Lil Uzi Vert",1147344,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
119,Angst,Loredana,1144724,https://open.spotify.com/track/3R3rQ7FbTJdsi5She10YvI
120,"7 rings","Ariana Grande",1133085,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
121,"Who (feat. BTS)",Lauv,1132869,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
122,SUGAR,BROCKHAMPTON,1107588,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
123,Woah,"Lil Baby",1096604,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
124,"Goodbyes (Feat. Young Thug)","Post Malone",1091290,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
125,Falling,"Harry Styles",1080303,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
126,"rockstar (feat. 21 Savage)","Post Malone",1074840,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
127,"The Other Side (from Trolls World Tour)",SZA,1070992,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
128,"Go Stupid","Polo G",1068969,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
129,Lalala,Y2K,1065092,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
130,"P FKN R","Bad Bunny",1061486,https://open.spotify.com/track/0fgsKar6uBO08vzHXkTjWi
131,"Heatin Up (feat. Gunna)","Lil Baby",1059737,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
132,"It's You","Ali Gatie",1039412,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
133,Blanco,"J Balvin",1037009,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
134,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",1029997,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
135,"Invisible Things",Lauv,1016309,https://open.spotify.com/track/1ShHhJlzaLuoZbJ3aP4z0m
136,"Happiness Over Everything (H.O.E.) (feat. Future & Miguel)","Jhené Aiko",1009007,https://open.spotify.com/track/2yUy5eFAFWAichjrySJWA2
137,"Old Town Road - Remix","Lil Nas X",1008221,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
138,"No Idea","Don Toliver",998969,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
139,Believer,"Imagine Dragons",996695,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
140,Happier,Marshmello,996426,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
141,"ON (Feat. Sia)",BTS,993995,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
142,"SUGAR (Remix) [feat. Dua Lipa]",BROCKHAMPTON,990985,https://open.spotify.com/track/438wODjSTL2jgn1nePaNew
143,Medusa,"Jhay Cortez",986146,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
144,"OUT WEST (feat. Young Thug)",JACKBOYS,979920,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
145,Wow.,"Post Malone",973427,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
146,SKYBOX,Gunna,971255,https://open.spotify.com/track/7GwYENSg87oERcW0Wacd6m
147,"How Do You Sleep?","Sam Smith",970252,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
148,"Bohemian Rhapsody - 2011 Mix",Queen,965919,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
149,Sucker,"Jonas Brothers",957153,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
150,"Puesto Pa' Guerrial","Bad Bunny",955507,https://open.spotify.com/track/5gCg2qMPzKkW4jS4dBKdDs
151,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,955437,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
152,"Young & Alive",Bazzi,944260,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
153,"Alone, Pt. II","Alan Walker",940772,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
154,"Futsal Shuffle 2020","Lil Uzi Vert",937259,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
155,"Modern Loneliness",Lauv,934776,https://open.spotify.com/track/7MZF7YLxOP2to9iblSulLc
156,"Whine Up","Nicky Jam",932644,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
157,"Black Swan",BTS,928976,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
158,Heartless,"The Weeknd",928596,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
159,"XO Tour Llif3","Lil Uzi Vert",919366,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
160,Bruises,"Lewis Capaldi",918965,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
161,"Without Me",Halsey,916273,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
162,"i'm so tired...",Lauv,915487,https://open.spotify.com/track/58GV8DCjojFSplLejcHIYu
163,"Shape of You","Ed Sheeran",915051,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
164,"Ayy Macarena",Tyga,914334,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
165,Ransom,"Lil Tecca",886599,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
166,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie",881615,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
167,"Dancing With A Stranger (with Normani)","Sam Smith",876158,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
168,"Say You Won't Let Go","James Arthur",872112,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
169,"Good as Hell (feat. Ariana Grande)",Lizzo,866239,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
170,"Money In The Grave (Drake ft. Rick Ross)",Drake,863207,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
171,"fuck, i'm lonely",Lauv,859690,https://open.spotify.com/track/3Hig6FDiszzWDPIKSP9swE
172,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,859030,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
173,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",858412,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
174,Girl,"Myke Towers",857146,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
175,Definitivamente,"Daddy Yankee",854854,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
176,Sip,Luciano,850243,https://open.spotify.com/track/4D4tA2ara3ihoOvjupr8cG
177,"Piece Of Your Heart",MEDUZA,848281,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
178,"SICKO MODE","Travis Scott",846740,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
179,"Higher Love",Kygo,830767,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
180,"Lights Up","Harry Styles",829628,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
181,Rare,"Selena Gomez",829120,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
182,"Get You The Moon (feat. Snøw)",Kina,828482,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
183,Robbery,"Juice WRLD",827556,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
184,"ocean eyes","Billie Eilish",823535,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
185,"Boss Bitch","Doja Cat",823337,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
186,SAD!,XXXTENTACION,822991,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
187,"I Like Me Better",Lauv,822423,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
188,Perfect,"Ed Sheeran",820355,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
189,"Eastside (with Halsey & Khalid)","benny blanco",812859,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
190,"Mean It",Lauv,810556,https://open.spotify.com/track/4z1rk9qlsqhp5LJm5qvXZF
191,Aventura,Lunay,809838,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
192,goosebumps,"Travis Scott",809637,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
193,"Adicto (with Anuel AA & Ozuna)",Tainy,807545,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
194,"Better Now","Post Malone",803146,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
195,"Sweet but Psycho","Ava Max",800238,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
196,"Girls Like You (feat. Cardi B)","Maroon 5",799484,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
197,"Boy With Luv (feat. Halsey)",BTS,798311,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
198,"Jocelyn Flores",XXXTENTACION,791414,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
199,"No Judgement","Niall Horan",789619,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK
200,VIBEZ,DaBaby,788030,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
