,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
50,Morado,"J Balvin",1801565,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
51,"La Zona","Bad Bunny",1797730,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
52,25/8,"Bad Bunny",1753866,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
53,<3,"Bad Bunny",1680104,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
54,"High Fashion (feat. Mustard)","Roddy Ricch",1648979,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
55,"Lose Control",MEDUZA,1645707,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
56,"Una Vez","Bad Bunny",1643256,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
57,"Forever (feat. Post Malone & Clever)","Justin Bieber",1631268,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
58,"Hablamos Mañana","Bad Bunny",1582872,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
59,"To Die For","Sam Smith",1551385,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
60,"Ride It",Regard,1515440,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
61,"Hola - Remix",Dalex,1477059,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
62,ON,BTS,1475729,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
63,"WHATS POPPIN","Jack Harlow",1464983,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
64,Diosa,"Myke Towers",1443629,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
65,"I Don't Care (with Justin Bieber)","Ed Sheeran",1423623,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
66,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1416105,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
67,"P FKN R","Bad Bunny",1373480,https://open.spotify.com/track/0fgsKar6uBO08vzHXkTjWi
68,"Heatin Up (feat. Gunna)","Lil Baby",1372083,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
69,"What A Man Gotta Do","Jonas Brothers",1361141,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
70,Keii,"Anuel AA",1342440,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
71,"10,000 Hours (with Justin Bieber)","Dan + Shay",1320293,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
72,"hot girl bummer",blackbear,1309008,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
73,"What If I Told You That I Love You","Ali Gatie",1307635,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
74,"lovely (with Khalid)","Billie Eilish",1265312,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
75,"Puesto Pa' Guerrial","Bad Bunny",1256366,https://open.spotify.com/track/5gCg2qMPzKkW4jS4dBKdDs
76,Muévelo,"Nicky Jam",1235744,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
77,"Know Your Worth",Khalid,1234271,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
78,"Ballin' (with Roddy Ricch)",Mustard,1232254,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
79,"when the party's over","Billie Eilish",1230759,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
80,Suicidal,"YNW Melly",1229363,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
81,"ON (Feat. Sia)",BTS,1219595,https://open.spotify.com/track/3IB5qOeMayvpOdHxYCL5tZ
82,"Beautiful People (feat. Khalid)","Ed Sheeran",1218215,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
83,"CITY OF ANGELS",24kGoldn,1216355,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
84,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1208129,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
85,"HIGHEST IN THE ROOM","Travis Scott",1201581,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
86,Shallow,"Lady Gaga",1199142,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
87,"Lose You To Love Me","Selena Gomez",1194756,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
88,"Feel Me","Selena Gomez",1187357,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
89,"LA CANCIÓN","J Balvin",1187161,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
90,"The Other Side (from Trolls World Tour)",SZA,1180983,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
91,Woah,"Lil Baby",1173318,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
92,Tattoo,"Rauw Alejandro",1150509,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
93,"Watermelon Sugar","Harry Styles",1142847,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
94,SUGAR,BROCKHAMPTON,1138891,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
95,"No Me Conoce - Remix","Jhay Cortez",1121197,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
96,Callaita,"Bad Bunny",1118754,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
97,"Lucid Dreams","Juice WRLD",1115139,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
98,Fantasias,"Rauw Alejandro",1113478,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
99,BOP,DaBaby,1111265,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
100,China,"Anuel AA",1110255,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
101,"Me Gusta",Shakira,1101789,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
102,Falling,"Harry Styles",1094309,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
103,"Never Seen the Rain","Tones And I",1052469,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
104,"7 rings","Ariana Grande",1030551,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
105,"It's You","Ali Gatie",1029174,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
106,"Alone, Pt. II","Alan Walker",1021229,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
107,"Go Stupid","Polo G",1019735,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
108,"No Idea","Don Toliver",990253,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
109,"Black Swan",BTS,982833,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
110,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",967476,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
111,"Goodbyes (Feat. Young Thug)","Post Malone",963244,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
112,Blanco,"J Balvin",953432,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
113,Lalala,Y2K,947217,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
114,"OUT WEST (feat. Young Thug)",JACKBOYS,946428,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
115,"Live Off My Closet (feat. Future)","Lil Baby",943543,https://open.spotify.com/track/6AyWdCtEn1DdxjnxPeojR2
116,"How Do You Sleep?","Sam Smith",926320,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
117,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,921172,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
118,Heartless,"The Weeknd",919702,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
119,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie",905346,https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88
120,Happier,Marshmello,903014,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
121,Bruises,"Lewis Capaldi",885260,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
122,Believer,"Imagine Dragons",883611,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
123,"Old Town Road - Remix","Lil Nas X",881980,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
124,"rockstar (feat. 21 Savage)","Post Malone",875866,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
125,"Without Me",Halsey,872748,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
126,Sucker,"Jonas Brothers",869824,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
127,"Sum 2 Prove","Lil Baby",863904,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
128,Medusa,"Jhay Cortez",858440,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
129,Rare,"Selena Gomez",856511,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
130,"Say You Won't Let Go","James Arthur",852566,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
131,"Boy With Luv (feat. Halsey)",BTS,844644,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
132,"Commercial (feat. Lil Uzi Vert)","Lil Baby",843875,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA
133,Wow.,"Post Malone",842820,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
134,"ocean eyes","Billie Eilish",835805,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
135,"Get You The Moon (feat. Snøw)",Kina,835210,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
136,Filter,BTS,834936,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu
137,"Ayy Macarena",Tyga,833060,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
138,"Bohemian Rhapsody - 2011 Mix",Queen,832613,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
139,"Lights Up","Harry Styles",829620,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
140,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,829154,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
141,"Shape of You","Ed Sheeran",822208,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
142,"Whine Up","Nicky Jam",819782,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
143,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",812792,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
144,Definitivamente,"Daddy Yankee",808326,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
145,"Dancing With A Stranger (with Normani)","Sam Smith",806952,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
146,"Modern Loneliness",Lauv,801816,https://open.spotify.com/track/7MZF7YLxOP2to9iblSulLc
147,"Money In The Grave (Drake ft. Rick Ross)",Drake,795703,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
148,Girl,"Myke Towers",793682,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
149,Maniac,"Conan Gray",792949,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
150,"Good as Hell (feat. Ariana Grande)",Lizzo,789779,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
151,Ransom,"Lil Tecca",788346,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
152,July,"Noah Cyrus",786831,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
153,Robbery,"Juice WRLD",772170,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
154,Perfect,"Ed Sheeran",767634,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,"Eastside (with Halsey & Khalid)","benny blanco",767396,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
156,"SICKO MODE","Travis Scott",764732,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
157,"Bellaquita - Remix",Dalex,760413,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
158,Matrix,"Apache 207",759922,https://open.spotify.com/track/7ygVaACDENw4PgLbN1awFE
159,Infeliz,Arcangel,754719,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
160,"No Judgement","Niall Horan",754531,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK
161,"Old Me","5 Seconds of Summer",750514,https://open.spotify.com/track/5RUUkFNqH3GRKHg1xjprOb
162,"Jocelyn Flores",XXXTENTACION,749525,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
163,"I Like Me Better",Lauv,746743,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
164,"Girls Like You (feat. Cardi B)","Maroon 5",746576,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
165,Aventura,Lunay,746116,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
166,"Piece Of Your Heart",MEDUZA,744219,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
167,SAD!,XXXTENTACION,743798,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
168,Dior,"Pop Smoke",742710,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
169,"Can We Kiss Forever?",Kina,739329,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
170,VIBEZ,DaBaby,738590,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
171,"me & ur ghost",blackbear,735606,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440
172,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,735605,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
173,"Sweet but Psycho","Ava Max",731586,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
174,"Futsal Shuffle 2020","Lil Uzi Vert",731213,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
175,"My Time",BTS,727857,https://open.spotify.com/track/4vTgx6h4seHvkuFh84JXYP
176,goosebumps,"Travis Scott",727511,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
177,"All of Me","John Legend",725858,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
178,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,724387,https://open.spotify.com/track/4iiWcajF1fEUpwcUewc464
179,"thank u, next","Ariana Grande",723840,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
180,"Boss Bitch","Doja Cat",720818,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
181,"Adicto (with Anuel AA & Ozuna)",Tainy,715962,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
182,"Que Tire Pa Lante","Daddy Yankee",715349,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
183,"You Need To Calm Down","Taylor Swift",715139,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
184,"Soltera - Remix",Lunay,712534,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
185,UGH!,BTS,709469,https://open.spotify.com/track/1aKuG1GG76xPLUkjBbQo3W
186,PTSD,"G Herbo",708456,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
187,I.F.L.Y.,Bazzi,707270,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
188,"Higher Love",Kygo,706662,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
189,Starboy,"The Weeknd",704335,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
190,"Louder than bombs",BTS,704247,https://open.spotify.com/track/3op7HNwLli54MBjFGzIlZO
191,"Trampoline (with ZAYN)",SHAED,703778,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
192,"bury a friend","Billie Eilish",703426,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
193,"Better Now","Post Malone",702099,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
194,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",697973,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
195,"QUE PRETENDES","J Balvin",695894,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
196,Takeaway,"The Chainsmokers",692027,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
197,"00:00 (Zero O’Clock)",BTS,689749,https://open.spotify.com/track/4AlihYDqxXshKhvh5tnMfP
198,"Be Alright","Dean Lewis",689507,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
199,"Hate Me (with Juice WRLD)","Ellie Goulding",686512,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
200,"If I Can't Have You","Shawn Mendes",686322,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
