,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
28,"Godzilla (feat. Juice WRLD)",Eminem,1924261,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
29,"bad guy","Billie Eilish",1893275,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
30,"BELIEVE IT",PARTYNEXTDOOR,1870479,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
31,"After Hours","The Weeknd",1846667,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
32,"Life Is Good (feat. Drake)",Future,1815898,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
33,"everything i wanted","Billie Eilish",1810119,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
34,"Si Veo a Tu Mamá","Bad Bunny",1793601,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
35,"WHATS POPPIN","Jack Harlow",1789111,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
36,Ignorantes,"Bad Bunny",1765379,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
37,"Turks (feat. Travis Scott)",NAV,1762966,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
38,"Before You Go","Lewis Capaldi",1735642,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
39,Señorita,"Shawn Mendes",1668793,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
40,Yummy,"Justin Bieber",1621505,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
41,Amarillo,"J Balvin",1556137,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
42,"FIND MY WAY",DaBaby,1555469,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
43,Morado,"J Balvin",1544026,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
44,"Like It Is",Kygo,1480246,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
45,Tattoo,"Rauw Alejandro",1450165,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
46,"Sigues Con El","Dimelo Flow",1443071,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
47,"lovely (with Khalid)","Billie Eilish",1419748,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
48,Vete,"Bad Bunny",1348348,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
49,"You should be sad",Halsey,1347958,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
50,"High Fashion (feat. Mustard)","Roddy Ricch",1347644,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
51,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1321429,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
52,"La Santa","Bad Bunny",1303635,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
53,"Lose Control",MEDUZA,1287621,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
54,"Ride It",Regard,1280374,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
55,"My Oh My (feat. DaBaby)","Camila Cabello",1270642,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
56,Heartless,"The Weeknd",1264297,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
57,"RITMO (Bad Boys For Life)","Black Eyed Peas",1261145,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
58,Skechers,DripReport,1258615,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
59,"hot girl bummer",blackbear,1257885,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
60,"I Don't Care (with Justin Bieber)","Ed Sheeran",1255969,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
61,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1233041,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
62,"CITY OF ANGELS",24kGoldn,1228032,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
63,"Moral of the Story",Ashe,1224632,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
64,Diosa,"Myke Towers",1182832,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
65,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1178529,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
66,"10,000 Hours (with Justin Bieber)","Dan + Shay",1169840,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
67,"Stupid Love","Lady Gaga",1153156,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
68,"Lucid Dreams","Juice WRLD",1147561,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
69,"when the party's over","Billie Eilish",1086945,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
70,"Like That (feat. Gucci Mane)","Doja Cat",1080177,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
71,"Hola - Remix",Dalex,1056761,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
72,P2,"Lil Uzi Vert",1056544,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
73,"No Time To Die","Billie Eilish",1046916,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
74,"Know Your Worth",Khalid,1032475,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
75,"Save Your Tears","The Weeknd",1018057,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
76,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1018044,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
77,"That Way - Bonus Track","Lil Uzi Vert",1010271,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
78,"Beautiful People (feat. Khalid)","Ed Sheeran",1008200,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
79,"Forever (feat. Post Malone & Clever)","Justin Bieber",1008069,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
80,"What If I Told You That I Love You","Ali Gatie",997783,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
81,"HIGHEST IN THE ROOM","Travis Scott",995983,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
82,"Breaking Me",Topic,994184,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
83,"Never Seen the Rain","Tones And I",990662,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
84,Shallow,"Lady Gaga",972735,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
85,"Ballin' (with Roddy Ricch)",Mustard,959072,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
86,Lalala,Y2K,957921,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
87,"To Die For","Sam Smith",951830,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
88,"ily (i love you baby) (feat. Emilee)","Surf Mesa",950582,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
89,"In Your Eyes (feat. Alida)","Robin Schulz",948817,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
90,"It's You","Ali Gatie",948338,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
91,Levitating,"Dua Lipa",943488,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
92,Falling,"Harry Styles",941564,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
93,"What A Man Gotta Do","Jonas Brothers",937218,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
94,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",926989,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
95,"Lose You To Love Me","Selena Gomez",921002,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
96,Believer,"Imagine Dragons",919034,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
97,"rockstar (feat. 21 Savage)","Post Malone",916534,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
98,Myron,"Lil Uzi Vert",915698,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
99,Hallucinate,"Dua Lipa",914706,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
100,"7 rings","Ariana Grande",910445,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
101,"Watermelon Sugar","Harry Styles",905592,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
102,BOP,DaBaby,903207,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
103,Keii,"Anuel AA",894307,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
104,Happier,Marshmello,891164,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
105,Ransom,"Lil Tecca",883234,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
106,China,"Anuel AA",877144,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
107,"Get You The Moon (feat. Snøw)",Kina,871212,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
108,"No Idea","Don Toliver",869675,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
109,Suicidal,"YNW Melly",867799,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
110,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",867393,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
111,"Goodbyes (Feat. Young Thug)","Post Malone",858338,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
112,Maniac,"Conan Gray",854128,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
113,SAD!,XXXTENTACION,851716,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
114,Muévelo,"Nicky Jam",848804,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
115,"OUT WEST (feat. Young Thug)",JACKBOYS,845773,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
116,"I Love Me","Demi Lovato",841340,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
117,"Me Gusta",Shakira,840940,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
118,"Jocelyn Flores",XXXTENTACION,838486,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
119,Bruises,"Lewis Capaldi",833039,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
120,"LA CANCIÓN","J Balvin",832306,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
121,Blanco,"J Balvin",825261,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
122,"Without Me",Halsey,823167,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
123,"Old Town Road - Remix","Lil Nas X",820435,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
124,"Hardest To Love","The Weeknd",819117,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
125,"A Tu Merced","Bad Bunny",816562,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
126,Fantasias,"Rauw Alejandro",814009,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
127,"Old Me","5 Seconds of Summer",812744,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
128,"Pretty Please","Dua Lipa",809012,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2
129,"Bohemian Rhapsody - 2011 Mix",Queen,799722,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
130,"Say You Won't Let Go","James Arthur",797723,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
131,"Shape of You","Ed Sheeran",794360,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
132,Azul,"J Balvin",790590,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
133,"No Me Conoce - Remix","Jhay Cortez",790037,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
134,"Make You Mine",PUBLIC,789599,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
135,"Go Stupid","Polo G",784313,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
136,Callaita,"Bad Bunny",779921,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
137,SUGAR,BROCKHAMPTON,778082,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
138,"Future Nostalgia","Dua Lipa",771399,https://open.spotify.com/track/6zrJLhslleCHby0wbUnvVy
139,Cool,"Dua Lipa",767794,https://open.spotify.com/track/2nMOodYNHBAQ3Kc1QNimZU
140,"Pero Ya No","Bad Bunny",767495,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
141,"Can We Kiss Forever?",Kina,763922,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
142,July,"Noah Cyrus",763549,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
143,"Love Again","Dua Lipa",761331,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB
144,Robbery,"Juice WRLD",758807,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
145,"Scared To Live","The Weeknd",757228,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
146,Salt,"Ava Max",755007,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
147,Sucker,"Jonas Brothers",750015,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
148,Wow.,"Post Malone",747174,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
149,Perfect,"Ed Sheeran",747049,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
150,"Eastside (with Halsey & Khalid)","benny blanco",737256,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
151,WANNABE,ITZY,733816,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
152,"ocean eyes","Billie Eilish",733492,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
153,"Money In The Grave (Drake ft. Rick Ross)",Drake,724952,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
154,Moonlight,XXXTENTACION,722035,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
155,goosebumps,"Travis Scott",717652,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
156,"How Do You Sleep?","Sam Smith",715273,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
157,"SICKO MODE","Travis Scott",706488,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
158,Dior,"Pop Smoke",704270,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
159,BRABA,"Luísa Sonza",701756,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
160,"Fantasias - Remix","Rauw Alejandro",699868,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
161,"Sweet but Psycho","Ava Max",697327,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
162,"The Take (feat. Chris Brown)","Tory Lanez",695244,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
163,"Lights Up","Harry Styles",694966,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
164,"Alone Again","The Weeknd",693368,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
165,"All of Me","John Legend",691989,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
166,"Higher Love",Kygo,691469,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
167,"Hate Me (with Juice WRLD)","Ellie Goulding",679962,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
168,"Good In Bed","Dua Lipa",679571,https://open.spotify.com/track/6uAFJ75WDAoAPyCWJAtvks
169,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",676915,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
170,"thank u, next","Ariana Grande",676566,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
171,Jangueo,"Alex Rose",675615,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
172,"Dancing With A Stranger (with Normani)","Sam Smith",675376,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
173,"Alone, Pt. II","Alan Walker",674024,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
174,"Be Alright","Dean Lewis",673490,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
175,"The Less I Know The Better","Tame Impala",673297,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
176,"Piece Of Your Heart",MEDUZA,672943,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
177,"I Like Me Better",Lauv,671124,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
178,"Too Late","The Weeknd",671037,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
179,"Let Me Down Slowly","Alec Benjamin",670420,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
180,Medusa,"Jhay Cortez",669191,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
181,Takeaway,"The Chainsmokers",668061,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
182,PTSD,"G Herbo",667752,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
183,Faith,"The Weeknd",665277,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
184,"Better Now","Post Malone",660828,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
185,Youngblood,"5 Seconds of Summer",659539,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
186,"Girls Like You (feat. Cardi B)","Maroon 5",656692,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
187,Wildflower,"5 Seconds of Summer",653476,https://open.spotify.com/track/353IDEfNzPJmGNRnOi5kJ1
188,"Good as Hell (feat. Ariana Grande)",Lizzo,649373,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
189,I.F.L.Y.,Bazzi,648780,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
190,"Kings & Queens","Ava Max",647994,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
191,"3 Nights","Dominic Fike",645855,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
192,Starboy,"The Weeknd",641770,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
193,Bichiyal,"Bad Bunny",635448,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
194,"If I Can't Have You","Shawn Mendes",634512,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
195,"XO Tour Llif3","Lil Uzi Vert",633924,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
196,"Du bist mein",Zuna,633910,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
197,"Something Just Like This","The Chainsmokers",633796,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
198,Snowchild,"The Weeknd",633007,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
199,"i love you","Billie Eilish",632324,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
200,changes,XXXTENTACION,631766,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
