,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,Physical,"Dua Lipa",2147611,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
25,Memories,"Maroon 5",2135799,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
26,"Si Veo a Tu Mamá","Bad Bunny",2070542,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
27,Amarillo,"J Balvin",1989051,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
28,Ignorantes,"Bad Bunny",1978041,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
29,"bad guy","Billie Eilish",1924811,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
30,Yummy,"Justin Bieber",1922117,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
31,"Life Is Good (feat. Drake)",Future,1914095,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
32,"everything i wanted","Billie Eilish",1906349,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
33,Heartless,"The Weeknd",1861523,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
34,Morado,"J Balvin",1853235,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
35,"Break My Heart","Dua Lipa",1850230,https://open.spotify.com/track/1raaNykBg1bDnWENUiglUA
36,"Before You Go","Lewis Capaldi",1778953,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
37,Señorita,"Shawn Mendes",1752511,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
38,Savage,"Megan Thee Stallion",1717886,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
39,"WHATS POPPIN","Jack Harlow",1683953,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
40,"Save Your Tears","The Weeknd",1610947,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
41,"Sigues Con El","Dimelo Flow",1530504,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
42,"Hardest To Love","The Weeknd",1491651,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
43,Tattoo,"Rauw Alejandro",1476271,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
44,"You should be sad",Halsey,1462499,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
45,Vete,"Bad Bunny",1457863,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
46,"La Santa","Bad Bunny",1433609,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
47,"My Oh My (feat. DaBaby)","Camila Cabello",1430101,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
48,"Auto Blu",Shiva,1419243,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
49,"Scared To Live","The Weeknd",1418054,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
50,"Boss Bitch","Doja Cat",1406872,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
51,"Moral of the Story",Ashe,1392473,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
52,"High Fashion (feat. Mustard)","Roddy Ricch",1388685,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
53,"No Time To Die","Billie Eilish",1367872,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
54,"Ride It",Regard,1364348,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
55,"RITMO (Bad Boys For Life)","Black Eyed Peas",1362308,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
56,"lovely (with Khalid)","Billie Eilish",1349974,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,"CITY OF ANGELS",24kGoldn,1338706,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
58,"Stupid Love","Lady Gaga",1332920,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
59,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1331883,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
60,"Lose Control",MEDUZA,1331554,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
61,"Alone Again","The Weeknd",1324405,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
62,"Too Late","The Weeknd",1318584,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
63,"I Don't Care (with Justin Bieber)","Ed Sheeran",1314523,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
64,"Yo Perreo Sola","Bad Bunny",1297864,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
65,Diosa,"Myke Towers",1282643,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
66,"hot girl bummer",blackbear,1270292,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
67,Skechers,DripReport,1261097,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
68,P2,"Lil Uzi Vert",1245819,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
69,"That Way - Bonus Track","Lil Uzi Vert",1225350,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
70,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1223633,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
71,Faith,"The Weeknd",1216670,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
72,"Lucid Dreams","Juice WRLD",1161619,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
73,"10,000 Hours (with Justin Bieber)","Dan + Shay",1157948,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
74,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1154116,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
75,Snowchild,"The Weeknd",1150873,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
76,"What A Man Gotta Do","Jonas Brothers",1146601,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
77,"Hola - Remix",Dalex,1132814,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
78,"Escape From LA","The Weeknd",1131299,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
79,"when the party's over","Billie Eilish",1112549,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
80,"Forever (feat. Post Malone & Clever)","Justin Bieber",1103245,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
81,"Know Your Worth",Khalid,1098829,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
82,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1088198,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
83,"What If I Told You That I Love You","Ali Gatie",1085256,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
84,"Beautiful People (feat. Khalid)","Ed Sheeran",1081142,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
85,"Never Seen the Rain","Tones And I",1051964,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
86,"To Die For","Sam Smith",1042671,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
87,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1041819,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
88,Blanco,"J Balvin",1036617,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
89,"HIGHEST IN THE ROOM","Travis Scott",1034315,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
90,"Like That (feat. Gucci Mane)","Doja Cat",1025502,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
91,Lalala,Y2K,1000323,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
92,"Ballin' (with Roddy Ricch)",Mustard,992187,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
93,Shallow,"Lady Gaga",991994,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
94,Myron,"Lil Uzi Vert",991203,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
95,Azul,"J Balvin",978108,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
96,Keii,"Anuel AA",975218,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
97,"Watermelon Sugar","Harry Styles",970422,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
98,"No Idea","Don Toliver",967208,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
99,"It's You","Ali Gatie",962403,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
100,Falling,"Harry Styles",960576,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
101,"rockstar (feat. 21 Savage)","Post Malone",952555,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
102,"In Your Eyes (feat. Alida)","Robin Schulz",950774,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
103,"7 rings","Ariana Grande",948639,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
104,"Lose You To Love Me","Selena Gomez",940420,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
105,Believer,"Imagine Dragons",931155,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
106,"Pero Ya No","Bad Bunny",930911,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
107,Suicidal,"YNW Melly",925569,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
108,China,"Anuel AA",923921,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
109,Maniac,"Conan Gray",918528,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
110,Muévelo,"Nicky Jam",906975,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
111,"OUT WEST (feat. Young Thug)",JACKBOYS,903437,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
112,BOP,DaBaby,902659,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
113,"I Love Me","Demi Lovato",899734,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
114,"Goodbyes (Feat. Young Thug)","Post Malone",897531,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
115,Happier,Marshmello,896986,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
116,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",892426,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
117,"Me Gusta",Shakira,891208,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
118,"A Tu Merced","Bad Bunny",889803,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
119,"Get You The Moon (feat. Snøw)",Kina,867579,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
120,SAD!,XXXTENTACION,863955,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
121,"LA CANCIÓN","J Balvin",859206,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
122,Callaita,"Bad Bunny",852911,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
123,"Old Town Road - Remix","Lil Nas X",843213,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
124,"Jocelyn Flores",XXXTENTACION,842347,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
125,Ransom,"Lil Tecca",840229,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
126,SUGAR,BROCKHAMPTON,838504,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
127,Bruises,"Lewis Capaldi",836965,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
128,"Bohemian Rhapsody - 2011 Mix",Queen,834279,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
129,"Go Stupid","Polo G",826344,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
130,"No Me Conoce - Remix","Jhay Cortez",813215,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
131,"Repeat After Me (Interlude)","The Weeknd",813103,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
132,"Without Me",Halsey,811333,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
133,Sucker,"Jonas Brothers",805640,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
134,Fantasias,"Rauw Alejandro",805174,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
135,"Say You Won't Let Go","James Arthur",798155,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
136,Wow.,"Post Malone",797560,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
137,"Shape of You","Ed Sheeran",792488,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
138,July,"Noah Cyrus",784577,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
139,Gris,"J Balvin",782123,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
140,WANNABE,ITZY,777239,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
141,"Fantasias - Remix","Rauw Alejandro",769939,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
142,"How Do You Sleep?","Sam Smith",768109,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
143,"Make You Mine",PUBLIC,764089,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
144,Medusa,"Jhay Cortez",764085,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
145,Robbery,"Juice WRLD",763170,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
146,"Can We Kiss Forever?",Kina,754603,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
147,"SICKO MODE","Travis Scott",754291,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
148,Perfect,"Ed Sheeran",753535,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
149,"ocean eyes","Billie Eilish",748809,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
150,"Lights Up","Harry Styles",740970,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
151,Moonlight,XXXTENTACION,731770,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
152,goosebumps,"Travis Scott",730197,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
153,Dior,"Pop Smoke",725170,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
154,"Until I Bleed Out","The Weeknd",723089,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3
155,"Baby Pluto","Lil Uzi Vert",722962,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
156,"No Judgement","Niall Horan",722018,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
157,Bichiyal,"Bad Bunny",721984,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
158,"Higher Love",Kygo,721389,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
159,Rosa,"J Balvin",721336,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
160,"Breaking Me",Topic,717849,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
161,"Alone, Pt. II","Alan Walker",717388,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
162,"Money In The Grave (Drake ft. Rick Ross)",Drake,712813,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
163,"Eastside (with Halsey & Khalid)","benny blanco",712176,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
164,"The Less I Know The Better","Tame Impala",709266,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
165,"Dancing With A Stranger (with Normani)","Sam Smith",709209,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
166,"Good as Hell (feat. Ariana Grande)",Lizzo,708825,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
167,"Lo Mein","Lil Uzi Vert",705780,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
168,"Piece Of Your Heart",MEDUZA,701480,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
169,"The Take (feat. Chris Brown)","Tory Lanez",701149,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
170,"Hate Me (with Juice WRLD)","Ellie Goulding",699258,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
171,Takeaway,"The Chainsmokers",698982,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
172,Starboy,"The Weeknd",698414,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
173,"Better Now","Post Malone",696472,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
174,"Sweet but Psycho","Ava Max",696367,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
175,"All of Me","John Legend",691012,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
176,"If I Can't Have You","Shawn Mendes",685855,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
177,"3 Nights","Dominic Fike",682161,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
178,"Let Me Down Slowly","Alec Benjamin",681996,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
179,Jangueo,"Alex Rose",681383,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
180,"I Like Me Better",Lauv,673665,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
181,Salt,"Ava Max",672770,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
182,Youngblood,"5 Seconds of Summer",671090,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
183,"thank u, next","Ariana Grande",670803,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
184,Negro,"J Balvin",667253,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
185,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",664961,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
186,"Be Alright","Dean Lewis",662584,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
187,Cradles,"Sub Urban",659401,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
188,ON,BTS,658848,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
189,"High Hopes","Panic! At The Disco",656135,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
190,"Girls Like You (feat. Cardi B)","Maroon 5",654705,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
191,"XO Tour Llif3","Lil Uzi Vert",650598,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
192,I.F.L.Y.,Bazzi,648332,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
193,"You Need To Calm Down","Taylor Swift",645294,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
194,changes,XXXTENTACION,643701,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
195,"Call Out My Name","The Weeknd",641077,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
196,Woah,"Lil Baby",639459,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
197,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,635682,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
198,"i love you","Billie Eilish",635344,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
199,Thunder,"Imagine Dragons",634925,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
200,"B.S. (feat. H.E.R.)","Jhené Aiko",633986,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
