,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
22,"Bean (Kobe) [feat. Chief Keef]","Lil Uzi Vert",2499572,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
23,Memories,"Maroon 5",2373843,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
24,"La Santa","Bad Bunny",2361517,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
25,Yummy,"Justin Bieber",2322200,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
26,P2,"Lil Uzi Vert",2322025,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
27,"Life Is Good (feat. Drake)",Future,2309816,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
28,Vete,"Bad Bunny",2304403,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
29,"Adore You","Harry Styles",2265688,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
30,"That Way - Bonus Track","Lil Uzi Vert",2253582,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
31,"Baby Pluto","Lil Uzi Vert",2170277,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
32,Yessirskiii,"Lil Uzi Vert",2157783,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
33,Rojo,"J Balvin",2157543,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
34,"bad guy","Billie Eilish",2146896,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
35,"everything i wanted","Billie Eilish",2124336,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
36,Supalonely,BENEE,2053168,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
37,Physical,"Dua Lipa",2049788,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
38,"Yo Perreo Sola","Bad Bunny",2005883,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
39,"Stupid Love","Lady Gaga",1999169,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
40,Señorita,"Shawn Mendes",1990924,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
41,Lotus,"Lil Uzi Vert",1982696,https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX
42,"Sigues Con El","Dimelo Flow",1969023,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
43,"Before You Go","Lewis Capaldi",1962528,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
44,"No Time To Die","Billie Eilish",1911467,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
45,"You should be sad",Halsey,1829703,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
46,"WHATS POPPIN","Jack Harlow",1813248,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
47,"After Hours","The Weeknd",1793406,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
48,"RITMO (Bad Boys For Life)","Black Eyed Peas",1771712,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
49,Morado,"J Balvin",1760900,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
50,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1735029,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
51,"My Oh My (feat. DaBaby)","Camila Cabello",1726542,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
52,"Strawberry Peels (feat. Young Thug & Gunna)","Lil Uzi Vert",1713610,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt
53,"Wassup (feat. Future)","Lil Uzi Vert",1693078,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD
54,"High Fashion (feat. Mustard)","Roddy Ricch",1652212,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
55,"Lo Mein","Lil Uzi Vert",1636538,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
56,"Pero Ya No","Bad Bunny",1616294,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
57,"Moral of the Story",Ashe,1574994,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
58,"Hola - Remix",Dalex,1557222,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
59,"Moon Relate","Lil Uzi Vert",1541203,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA
60,"I Can Show You","Lil Uzi Vert",1526140,https://open.spotify.com/track/0AhJag7VI8uFf3mJFsTwvf
61,"Ride It",Regard,1507316,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
62,Diosa,"Myke Towers",1505773,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
63,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1490859,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
64,Tattoo,"Rauw Alejandro",1487760,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
65,"Silly Watch","Lil Uzi Vert",1411701,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
66,"Trap This Way (This Way)","Lil Uzi Vert",1407309,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL
67,"I Don't Care (with Justin Bieber)","Ed Sheeran",1389543,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
68,"Leaders (feat. NAV)","Lil Uzi Vert",1386485,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc
69,"Lose Control",MEDUZA,1385948,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
70,"Come This Way","Lil Uzi Vert",1380152,https://open.spotify.com/track/2BjNjFJAQTxqUPGpOnrese
71,"I Love Me","Demi Lovato",1377185,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
72,"hot girl bummer",blackbear,1364268,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
73,"CITY OF ANGELS",24kGoldn,1357756,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
74,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1347378,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
75,Cardigan,"Don Toliver",1341933,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
76,"lovely (with Khalid)","Billie Eilish",1321172,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
77,"To Die For","Sam Smith",1313534,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
78,Keii,"Anuel AA",1305916,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
79,"Got The Guap (feat. Young Thug)","Lil Uzi Vert",1291044,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v
80,"No Idea","Don Toliver",1288802,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
81,"No Auto (feat. Lil Durk)","Lil Uzi Vert",1287460,https://open.spotify.com/track/5erLs80hB2TbFWgSAbVQpe
82,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",1286875,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
83,"Forever (feat. Post Malone & Clever)","Justin Bieber",1265713,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
84,"A Tu Merced","Bad Bunny",1264781,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
85,"What A Man Gotta Do","Jonas Brothers",1260324,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
86,"10,000 Hours (with Justin Bieber)","Dan + Shay",1258718,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
87,Bichiyal,"Bad Bunny",1247463,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
88,"Money Spread (feat. Young Nudy)","Lil Uzi Vert",1228574,https://open.spotify.com/track/5tBdxqz8gauIO8Hh8qwo0H
89,"Lucid Dreams","Juice WRLD",1208072,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
90,"Boss Bitch","Doja Cat",1196076,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
91,Muévelo,"Nicky Jam",1195463,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
92,"HIGHEST IN THE ROOM","Travis Scott",1192915,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
93,"Beautiful People (feat. Khalid)","Ed Sheeran",1183604,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
94,"Ballin' (with Roddy Ricch)",Mustard,1182299,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
95,"Me Gusta",Shakira,1180881,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
96,"What If I Told You That I Love You","Ali Gatie",1174998,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
97,25/8,"Bad Bunny",1152864,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
98,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1139321,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
99,"when the party's over","Billie Eilish",1138079,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
100,"Know Your Worth",Khalid,1137114,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
101,Suicidal,"YNW Melly",1134552,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
102,China,"Anuel AA",1133504,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
103,Shallow,"Lady Gaga",1129585,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
104,"No Judgement","Niall Horan",1127588,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
105,Soliá,"Bad Bunny",1126159,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
106,"rockstar (feat. 21 Savage)","Post Malone",1095460,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
107,BOP,DaBaby,1092998,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
108,"Está Cabrón Ser Yo","Bad Bunny",1087641,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
109,Homecoming,"Lil Uzi Vert",1081736,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
110,"Hablamos Mañana","Bad Bunny",1080464,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
111,"LA CANCIÓN","J Balvin",1079950,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
112,"Never Seen the Rain","Tones And I",1071073,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
113,"Black And White","Niall Horan",1064466,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE
114,"Euphoria (feat. Travis Scott & Kaash Paige)","Don Toliver",1060011,https://open.spotify.com/track/13QU8HBEBaSTZGq1HzQe9S
115,Callaita,"Bad Bunny",1049455,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
116,"Lettre à une femme",Ninho,1046493,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
117,Lalala,Y2K,1045770,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
118,"Lose You To Love Me","Selena Gomez",1044217,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
119,Fantasias,"Rauw Alejandro",1041844,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
120,"Watermelon Sugar","Harry Styles",1037452,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
121,"7 rings","Ariana Grande",1037447,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
122,"I'm Sorry","Lil Uzi Vert",1035559,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
123,"Goodbyes (Feat. Young Thug)","Post Malone",1032122,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
124,WANNABE,ITZY,1015590,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
125,"Que Malo","Bad Bunny",992512,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
126,"No Me Conoce - Remix","Jhay Cortez",990259,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
127,Prices,"Lil Uzi Vert",987242,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
128,"Se Me Olvidó","Christian Nodal",978025,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
129,Believer,"Imagine Dragons",977184,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
130,"It's You","Ali Gatie",976062,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
131,"La Zona","Bad Bunny",971705,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
132,Falling,"Harry Styles",969029,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
133,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",968816,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
134,SUGAR,BROCKHAMPTON,956148,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
135,Medusa,"Jhay Cortez",954315,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
136,Happier,Marshmello,950365,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
137,ON,BTS,949685,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
138,"Una Vez","Bad Bunny",945472,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
139,"Feel Me","Selena Gomez",942792,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
140,Woah,"Lil Baby",940883,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
141,"Old Town Road - Remix","Lil Nas X",936428,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
142,"Go Stupid","Polo G",925006,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
143,"XO Tour Llif3","Lil Uzi Vert",924458,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
144,Wow.,"Post Malone",924073,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
145,"Fantasias - Remix","Rauw Alejandro",913331,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
146,"Celebration Station","Lil Uzi Vert",912961,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
147,"Bad Child","Tones And I",911602,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
148,Berlin,Samra,905090,https://open.spotify.com/track/4VyJtzcNhnV9gPEgjYzI8L
149,POP,"Lil Uzi Vert",904109,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
150,Venetia,"Lil Uzi Vert",900357,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
151,"SICKO MODE","Travis Scott",899719,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
152,"Bohemian Rhapsody - 2011 Mix",Queen,893286,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
153,"OUT WEST (feat. Young Thug)",JACKBOYS,889810,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
154,"Bad Girls, Good Vibes",Ufo361,886676,https://open.spotify.com/track/7IxGslFZA5QhgXbUsDmcjf
155,"How Do You Sleep?","Sam Smith",884679,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
156,Blanco,"J Balvin",877155,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
157,"B.S. (feat. H.E.R.)","Jhené Aiko",872933,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
158,Ransom,"Lil Tecca",871243,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
159,"After Party","Don Toliver",870974,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
160,"Worry About Me (feat. blackbear)","Ellie Goulding",864889,https://open.spotify.com/track/0wsfdPl7p3yKjQBmHQsaDn
161,"Bigger Than Life","Lil Uzi Vert",864512,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
162,Sucker,"Jonas Brothers",864180,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
163,"In Your Eyes (feat. Alida)","Robin Schulz",862657,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
164,"Without Me",Halsey,858185,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
165,"Shape of You","Ed Sheeran",856387,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
166,"Didn't I",OneRepublic,850412,https://open.spotify.com/track/6ikDZX0oc8EKGj2vdMAEDv
167,Bruises,"Lewis Capaldi",847072,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
168,<3,"Bad Bunny",846061,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
169,"Nice To Meet Ya","Niall Horan",835964,https://open.spotify.com/track/0DrFTaAX2srXPkuag35djb
170,SAD!,XXXTENTACION,828340,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
171,"The Other Side (from Trolls World Tour)",SZA,824765,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
172,"Say You Won't Let Go","James Arthur",823477,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
173,"Whine Up","Nicky Jam",821307,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
174,"You Better Move","Lil Uzi Vert",821039,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
175,Robbery,"Juice WRLD",819142,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
176,"Get You The Moon (feat. Snøw)",Kina,815494,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
177,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,815232,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
178,René,Residente,810246,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
179,"Alone, Pt. II","Alan Walker",805448,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
180,Heartless,"The Weeknd",804830,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
181,"Like That (feat. Gucci Mane)","Doja Cat",803315,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
182,"Jocelyn Flores",XXXTENTACION,795981,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
183,"Ayy Macarena",Tyga,795823,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
184,Dior,"Pop Smoke",790780,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
185,"Dancing With A Stranger (with Normani)","Sam Smith",789028,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
186,July,"Noah Cyrus",785971,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
187,goosebumps,"Travis Scott",782143,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
188,"Money In The Grave (Drake ft. Rick Ross)",Drake,777220,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
189,"ocean eyes","Billie Eilish",775612,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
190,Jangueo,"Alex Rose",773787,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
191,Girl,"Myke Towers",773379,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
192,"Who (feat. BTS)",Lauv,769660,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
193,"Stuck Together (feat. Lil Baby)","Rich The Kid",769461,https://open.spotify.com/track/5cHPAqi6V5JPMy0vqS4lK6
194,"Better Now","Post Malone",769409,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
195,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",769128,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
196,"Adicto (with Anuel AA & Ozuna)",Tainy,762399,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
197,"Piece Of Your Heart",MEDUZA,762351,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
198,Definitivamente,"Daddy Yankee",758513,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
199,Perfect,"Ed Sheeran",756307,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
200,"Good as Hell (feat. Ariana Grande)",Lizzo,752433,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
