,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
54,"My Oh My (feat. DaBaby)","Camila Cabello",1481410,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
55,"Good In Bed","Dua Lipa",1469293,https://open.spotify.com/track/6uAFJ75WDAoAPyCWJAtvks
56,Vete,"Bad Bunny",1465168,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
57,"You should be sad",Halsey,1450640,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
58,"Save Your Tears","The Weeknd",1435241,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
59,"RITMO (Bad Boys For Life)","Black Eyed Peas",1393276,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
60,"Ride It",Regard,1382104,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
61,"Boys Will Be Boys","Dua Lipa",1369053,https://open.spotify.com/track/0vQcyuMEfRBd21ojZ62N2L
62,"Lose Control",MEDUZA,1357116,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
63,"High Fashion (feat. Mustard)","Roddy Ricch",1356364,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
64,"Moral of the Story",Ashe,1352727,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
65,"CITY OF ANGELS",24kGoldn,1340943,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
66,"No Time To Die","Billie Eilish",1340182,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
67,"lovely (with Khalid)","Billie Eilish",1329159,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
68,Wildflower,"5 Seconds of Summer",1324865,https://open.spotify.com/track/353IDEfNzPJmGNRnOi5kJ1
69,"Stupid Love","Lady Gaga",1321949,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
70,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1319703,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
71,"Hardest To Love","The Weeknd",1314840,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
72,Diosa,"Myke Towers",1299934,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
73,"I Don't Care (with Justin Bieber)","Ed Sheeran",1297836,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
74,Skechers,DripReport,1268837,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
75,"hot girl bummer",blackbear,1268497,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
76,P2,"Lil Uzi Vert",1256890,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
77,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1231058,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
78,"Scared To Live","The Weeknd",1210312,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
79,"That Way - Bonus Track","Lil Uzi Vert",1208509,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
80,"Auto Blu",Shiva,1207270,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
81,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1197185,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
82,"Du bist mein",Zuna,1153599,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
83,"Lucid Dreams","Juice WRLD",1149122,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
84,"Hola - Remix",Dalex,1148551,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
85,"10,000 Hours (with Justin Bieber)","Dan + Shay",1147078,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
86,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1123841,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
87,"Alone Again","The Weeknd",1114515,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
88,"Know Your Worth",Khalid,1095471,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
89,"Old Me","5 Seconds of Summer",1093148,https://open.spotify.com/track/4POHzEwNTCYaIvqCUp3NnO
90,"Too Late","The Weeknd",1092408,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
91,"when the party's over","Billie Eilish",1087223,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
92,"Forever (feat. Post Malone & Clever)","Justin Bieber",1086453,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
93,"Beautiful People (feat. Khalid)","Ed Sheeran",1073654,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
94,"Like That (feat. Gucci Mane)","Doja Cat",1065398,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
95,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1061008,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
96,"What If I Told You That I Love You","Ali Gatie",1055025,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
97,"Never Seen the Rain","Tones And I",1052887,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
98,"In Your Eyes (feat. Alida)","Robin Schulz",1035964,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
99,Blanco,"J Balvin",1031241,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
100,"HIGHEST IN THE ROOM","Travis Scott",1030568,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
101,"Allein sein",Ufo361,1024400,https://open.spotify.com/track/2TrhpvxwuF6hrboTdRXwnS
102,Faith,"The Weeknd",1021331,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
103,"What A Man Gotta Do","Jonas Brothers",1014232,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
104,Shallow,"Lady Gaga",1008528,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
105,Lalala,Y2K,999953,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
106,Azul,"J Balvin",991693,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
107,"Ballin' (with Roddy Ricch)",Mustard,988807,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
108,"To Die For","Sam Smith",987527,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
109,"Break Up Song","Little Mix",972617,https://open.spotify.com/track/3fEoJxnPpfIHwFHKiFtqbA
110,Keii,"Anuel AA",970785,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
111,Myron,"Lil Uzi Vert",970738,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
112,"Breaking Me",Topic,968642,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
113,Snowchild,"The Weeknd",959160,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
114,"rockstar (feat. 21 Savage)","Post Malone",950239,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
115,"Watermelon Sugar","Harry Styles",942547,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
116,"Escape From LA","The Weeknd",940698,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
117,"Pero Ya No","Bad Bunny",940225,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
118,"It's You","Ali Gatie",933711,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
119,"7 rings","Ariana Grande",931462,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
120,Believer,"Imagine Dragons",930438,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
121,"LOYAL (feat. Drake)",PARTYNEXTDOOR,926638,https://open.spotify.com/track/3LnJM1B5Mjgx5LfT9plXUU
122,"Lose You To Love Me","Selena Gomez",926318,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
123,Maniac,"Conan Gray",922790,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
124,China,"Anuel AA",920792,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
125,Falling,"Harry Styles",919349,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
126,Muévelo,"Nicky Jam",913928,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
127,Suicidal,"YNW Melly",913121,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
128,"No Idea","Don Toliver",904318,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
129,"A Tu Merced","Bad Bunny",900957,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
130,"I Love Me","Demi Lovato",897474,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
131,BOP,DaBaby,897150,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
132,"Me Gusta",Shakira,894060,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
133,"Goodbyes (Feat. Young Thug)","Post Malone",888195,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
134,Happier,Marshmello,881568,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
135,"LA CANCIÓN","J Balvin",881097,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
136,"OUT WEST (feat. Young Thug)",JACKBOYS,879581,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
137,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",877962,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
138,"NOTHING LESS",PARTYNEXTDOOR,874784,https://open.spotify.com/track/7aGpxzqEndzz82BfUiPOu8
139,"Bohemian Rhapsody - 2011 Mix",Queen,863303,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
140,Callaita,"Bad Bunny",862816,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
141,"Go Stupid","Polo G",850330,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
142,SAD!,XXXTENTACION,850058,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
143,"Old Town Road - Remix","Lil Nas X",848584,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
144,"Get You The Moon (feat. Snøw)",Kina,845351,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
145,"Lay Your Head On Me (feat. Marcus Mumford)","Major Lazer",829533,https://open.spotify.com/track/0oB9964bp22Bmok0Dmxlzb
146,"No Me Conoce - Remix","Jhay Cortez",825585,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
147,Ransom,"Lil Tecca",822912,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
148,Fantasias,"Rauw Alejandro",822854,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
149,"Jocelyn Flores",XXXTENTACION,821820,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
150,Bruises,"Lewis Capaldi",811722,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
151,SUGAR,BROCKHAMPTON,809314,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
152,Teeth,"5 Seconds of Summer",809292,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
153,"Without Me",Halsey,805558,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
154,Trippin’,Luciano,805189,https://open.spotify.com/track/1KKooKZBpTAPVFjGvStjsa
155,Sucker,"Jonas Brothers",796113,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
156,Easier,"5 Seconds of Summer",793442,https://open.spotify.com/track/2txofPPP3lkiNLTUUHeJHS
157,"Shape of You","Ed Sheeran",788717,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
158,Wow.,"Post Malone",786475,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
159,"Say You Won't Let Go","James Arthur",775275,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
160,"ily (i love you baby) (feat. Emilee)","Surf Mesa",769211,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
161,"Contact (feat. Tyga)","Wiz Khalifa",768878,https://open.spotify.com/track/0WLhJ2NBuZHuoHY8pLVHJ0
162,"TURN UP",PARTYNEXTDOOR,767517,https://open.spotify.com/track/2YuLSGh71kaSX9uzAfBbII
163,Salt,"Ava Max",762552,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
164,July,"Noah Cyrus",759998,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
165,Medusa,"Jhay Cortez",759165,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
166,Robbery,"Juice WRLD",755414,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
167,Perfect,"Ed Sheeran",753821,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
168,"Red Desert","5 Seconds of Summer",753205,https://open.spotify.com/track/0yFWdhx0rDU4zNddqvfu33
169,"Make You Mine",PUBLIC,752456,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
170,"Higher Love",Kygo,750724,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
171,Bichiyal,"Bad Bunny",746256,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
172,Will,"Joyner Lucas",744963,https://open.spotify.com/track/3LgB6VOPYNZ6ADmCi0p8nt
173,"Can We Kiss Forever?",Kina,744604,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
174,Gris,"J Balvin",743952,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
175,"How Do You Sleep?","Sam Smith",743203,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
176,Dior,"Pop Smoke",742899,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
177,"SPLIT DECISION",PARTYNEXTDOOR,742801,https://open.spotify.com/track/0l4CWlipuaIS4vzsNNWC4V
178,WANNABE,ITZY,740606,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
179,"THE NEWS",PARTYNEXTDOOR,737731,https://open.spotify.com/track/46Mk1NVIpCcRIAXY92mWAW
180,"SICKO MODE","Travis Scott",735764,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
181,"Fantasias - Remix","Rauw Alejandro",734200,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
182,"Puste sie weg","Kontra K",731337,https://open.spotify.com/track/14P8s5aiDr32gcQ5ESaYBO
183,"ocean eyes","Billie Eilish",729972,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
184,"Alone, Pt. II","Alan Walker",727738,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
185,Moonlight,XXXTENTACION,719143,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
186,goosebumps,"Travis Scott",718120,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
187,"The Take (feat. Chris Brown)","Tory Lanez",717862,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
188,"No Shame","5 Seconds of Summer",716385,https://open.spotify.com/track/4kLm0P01JM1xS94Z4JC3oE
189,"Lights Up","Harry Styles",714086,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
190,"Piece Of Your Heart",MEDUZA,711912,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
191,"Sweet but Psycho","Ava Max",709649,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
192,"Repeat After Me (Interlude)","The Weeknd",705643,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
193,Rosa,"J Balvin",704268,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
194,"Do The Most","Tory Lanez",703185,https://open.spotify.com/track/6ZBqCuo8fUGSZJGYR9LNwL
195,Jangueo,"Alex Rose",702218,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
196,"The Less I Know The Better","Tame Impala",700793,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
197,"Dancing With A Stranger (with Normani)","Sam Smith",698896,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
198,"Baby Pluto","Lil Uzi Vert",696712,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
199,"Money In The Grave (Drake ft. Rick Ross)",Drake,696195,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
200,Hood,"AK Ausserkontrolle",696056,https://open.spotify.com/track/6xMBPfgaEQKshwp7oYrtP4
