,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
36,Señorita,"Shawn Mendes",1580378,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
37,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1534347,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
38,"Level of Concern","Twenty One Pilots",1512543,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
39,"BELIEVE IT",PARTYNEXTDOOR,1511079,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
40,"La Difícil","Bad Bunny",1505942,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
41,"ily (i love you baby) (feat. Emilee)","Surf Mesa",1458750,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
42,Tattoo,"Rauw Alejandro",1455885,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
43,Ignorantes,"Bad Bunny",1432133,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
44,Boyfriend,"Selena Gomez",1428156,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
45,Amarillo,"J Balvin",1423806,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
46,"Si Veo a Tu Mamá","Bad Bunny",1388092,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
47,Yummy,"Justin Bieber",1385620,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
48,"After Hours","The Weeknd",1370431,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
49,"Lose Control",MEDUZA,1349626,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
50,"Ride It",Regard,1347971,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
51,"lovely (with Khalid)","Billie Eilish",1316483,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
52,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1277702,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
53,"High Fashion (feat. Mustard)","Roddy Ricch",1273798,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
54,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1251617,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
55,"FIND MY WAY",DaBaby,1210775,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
56,Morado,"J Balvin",1193776,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
57,"Breaking Me",Topic,1186561,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
58,"Like It Is",Kygo,1165968,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
59,"hot girl bummer",blackbear,1154639,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
60,"Turks (feat. Travis Scott)",NAV,1153924,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
61,"CITY OF ANGELS",24kGoldn,1152978,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
62,"RITMO (Bad Boys For Life)","Black Eyed Peas",1148524,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
63,Diosa,"Myke Towers",1146405,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
64,"You should be sad",Halsey,1128688,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
65,"Lucid Dreams","Juice WRLD",1101303,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
66,"Sigues Con El","Dimelo Flow",1100968,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
67,"I Don't Care (with Justin Bieber)","Ed Sheeran",1100415,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
68,"My Oh My (feat. DaBaby)","Camila Cabello",1071498,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
69,"10,000 Hours (with Justin Bieber)","Dan + Shay",1070667,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
70,"Like That (feat. Gucci Mane)","Doja Cat",1060809,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
71,PORFA,Feid,1052937,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
72,Vete,"Bad Bunny",1049179,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
73,"Moral of the Story",Ashe,1032091,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
74,"Ballin' (with Roddy Ricch)",Mustard,1025283,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
75,"when the party's over","Billie Eilish",1014010,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
76,"Know Your Worth",Khalid,1008736,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
77,"La Santa","Bad Bunny",998079,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
78,"Hola - Remix",Dalex,991575,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
79,Salt,"Ava Max",990228,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
80,"Beautiful People (feat. Khalid)","Ed Sheeran",980599,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
81,P2,"Lil Uzi Vert",979846,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
82,"HIGHEST IN THE ROOM","Travis Scott",975751,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
83,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",938175,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
84,Heartless,"The Weeknd",928347,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
85,Shallow,"Lady Gaga",928005,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
86,Selfish,"Madison Beer",920572,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
87,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",912744,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
88,Falling,"Harry Styles",909596,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
89,"Lose You To Love Me","Selena Gomez",902644,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
90,Believer,"Imagine Dragons",887060,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
91,"What If I Told You That I Love You","Ali Gatie",884607,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
92,"In Your Eyes (feat. Alida)","Robin Schulz",883811,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
93,"7 rings","Ariana Grande",880102,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
94,"Stupid Love","Lady Gaga",878079,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
95,"What A Man Gotta Do","Jonas Brothers",875634,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
96,Lalala,Y2K,871744,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
97,"It's You","Ali Gatie",865770,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
98,Myron,"Lil Uzi Vert",859537,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
99,"rockstar (feat. 21 Savage)","Post Malone",858763,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
100,"Watermelon Sugar","Harry Styles",850656,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
101,"That Way - Bonus Track","Lil Uzi Vert",842968,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
102,"Jocelyn Flores",XXXTENTACION,837948,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
103,Ransom,"Lil Tecca",833174,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
104,Happier,Marshmello,833070,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
105,SAD!,XXXTENTACION,832036,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
106,"No Time To Die","Billie Eilish",829562,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
107,"Get You The Moon (feat. Snøw)",Kina,828232,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
108,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",828121,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
109,BOP,DaBaby,822301,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
110,"OUT WEST (feat. Young Thug)",JACKBOYS,805676,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
111,"No Idea","Don Toliver",798703,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
112,China,"Anuel AA",794918,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
113,Bruises,"Lewis Capaldi",793178,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
114,"Say You Won't Let Go","James Arthur",789899,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
115,"Without Me",Halsey,788255,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
116,"Goodbyes (Feat. Young Thug)","Post Malone",788185,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
117,"Broke In A Minute","Tory Lanez",787679,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
118,Suicidal,"YNW Melly",782682,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
119,"Shape of You","Ed Sheeran",778146,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
120,PTSD,"G Herbo",775600,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
121,"Save Your Tears","The Weeknd",773663,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
122,"Never Seen the Rain","Tones And I",771541,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
123,"Bohemian Rhapsody - 2011 Mix",Queen,767326,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
124,Keii,"Anuel AA",766951,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
125,"Money In The Grave (Drake ft. Rick Ross)",Drake,756439,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
126,"LA CANCIÓN","J Balvin",752392,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
127,"Make You Mine",PUBLIC,752185,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
128,Jangueo,"Alex Rose",751028,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
129,"Old Town Road - Remix","Lil Nas X",741706,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
130,Perfect,"Ed Sheeran",741588,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
131,Fantasias,"Rauw Alejandro",738340,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
132,"Leader Of The Delinquents","Kid Cudi",737828,https://open.spotify.com/track/3hR48Bj9Wgl6xunDG4nsRZ
133,Maniac,"Conan Gray",737685,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
134,Azul,"J Balvin",737025,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
135,"Kings & Queens","Ava Max",736707,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
136,Follow,"KAROL G",735195,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
137,July,"Noah Cyrus",733481,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
138,"Can We Kiss Forever?",Kina,727304,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
139,"No Me Conoce - Remix","Jhay Cortez",722051,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
140,Sucker,"Jonas Brothers",720424,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
141,Muévelo,"Nicky Jam",720188,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
142,SUGAR,BROCKHAMPTON,716546,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
143,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,711753,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
144,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",711384,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
145,Robbery,"Juice WRLD",704494,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
146,Wow.,"Post Malone",702788,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
147,"ocean eyes","Billie Eilish",700662,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
148,goosebumps,"Travis Scott",700535,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
149,"The Less I Know The Better","Tame Impala",699522,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
150,"Me Gusta",Shakira,698815,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
151,Astronomia,Vicetone,693907,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
152,"I'll Wait",Kygo,693462,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
153,"Sweet but Psycho","Ava Max",691666,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
154,Blanco,"J Balvin",688413,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
155,"How Do You Sleep?","Sam Smith",688385,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
156,"Be Alright","Dean Lewis",687669,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
157,"Por Primera Vez",Camilo,687581,https://open.spotify.com/track/0gWbAFRcUyZKdfUxEOuOiD
158,"Sigues Con El - Remix",Arcangel,687433,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
159,"Eastside (with Halsey & Khalid)","benny blanco",685121,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
160,"The Take (feat. Chris Brown)","Tory Lanez",683251,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
161,"Higher Love",Kygo,680108,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
162,"SICKO MODE","Travis Scott",678496,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
163,"A Tu Merced","Bad Bunny",678151,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
164,"Piece Of Your Heart",MEDUZA,676026,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
165,"Let Me Down Slowly","Alec Benjamin",673770,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
166,Callaita,"Bad Bunny",673131,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
167,Moonlight,XXXTENTACION,672837,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
168,Dior,"Pop Smoke",672001,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
169,"Dancing With A Stranger (with Normani)","Sam Smith",668967,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
170,"Stupid Again","Tory Lanez",668001,https://open.spotify.com/track/1fPnUpoXCpD2NDI4vPVeLw
171,"All of Me","John Legend",667816,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
172,"Fantasias - Remix","Rauw Alejandro",654465,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
173,"High Hopes","Panic! At The Disco",650770,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
174,"Lights Up","Harry Styles",650631,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
175,"To Die For","Sam Smith",643939,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
176,Youngblood,"5 Seconds of Summer",643880,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
177,"If I Can't Have You","Shawn Mendes",643246,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
178,"I Like Me Better",Lauv,642560,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
179,"God's Plan",Drake,642423,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
180,"thank u, next","Ariana Grande",641706,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
181,Takeaway,"The Chainsmokers",638721,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
182,"Shotz Fired","Bonez MC",637276,https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35
183,"Hate Me (with Juice WRLD)","Ellie Goulding",632351,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
184,"Better Now","Post Malone",630540,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
185,"3 Nights","Dominic Fike",626895,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
186,changes,XXXTENTACION,621393,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
187,"Girls Like You (feat. Cardi B)","Maroon 5",621152,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
188,BaeBae,Samra,620876,https://open.spotify.com/track/1yYBOIXO2H9LDqEPui42GM
189,"SLOW DANCING IN THE DARK",Joji,619346,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
190,"Heart On Ice","Rod Wave",618345,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
191,WANNABE,ITZY,616006,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
192,"Something Just Like This","The Chainsmokers",614646,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
193,"XO Tour Llif3","Lil Uzi Vert",614033,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
194,"La Cama - Remix",Lunay,613422,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
195,"Alone, Pt. II","Alan Walker",611330,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
196,"i love you","Billie Eilish",606132,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
197,Relación,Sech,605241,https://open.spotify.com/track/4lMOQR1rRW5hJgJXOtKraL
198,"Good as Hell (feat. Ariana Grande)",Lizzo,604077,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
199,"All Girls Are The Same","Juice WRLD",602965,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
200,Photograph,"Ed Sheeran",598500,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
