,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"La Difícil","Bad Bunny",2397446,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
21,Heartless,"The Weeknd",2391246,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
22,Circles,"Post Malone",2360034,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
23,"Godzilla (feat. Juice WRLD)",Eminem,2265505,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
24,Amarillo,"J Balvin",2178582,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
25,"Hardest To Love","The Weeknd",2154392,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
26,"Si Veo a Tu Mamá","Bad Bunny",2136268,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
27,"Adore You","Harry Styles",2127196,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
28,"Save Your Tears","The Weeknd",2101576,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
29,"Alone Again","The Weeknd",2096834,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
30,"Scared To Live","The Weeknd",2096677,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
31,Memories,"Maroon 5",2078184,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
32,"Too Late","The Weeknd",2025228,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
33,Ignorantes,"Bad Bunny",2002530,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
34,Morado,"J Balvin",1962780,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
35,Physical,"Dua Lipa",1907914,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
36,Yummy,"Justin Bieber",1891954,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
37,"everything i wanted","Billie Eilish",1872004,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
38,"bad guy","Billie Eilish",1843677,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
39,"Life Is Good (feat. Drake)",Future,1834348,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
40,Faith,"The Weeknd",1821430,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
41,Snowchild,"The Weeknd",1794540,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
42,"Escape From LA","The Weeknd",1762155,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
43,"Before You Go","Lewis Capaldi",1761257,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
44,Señorita,"Shawn Mendes",1689920,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
45,"WHATS POPPIN","Jack Harlow",1567756,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
46,Vete,"Bad Bunny",1487864,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
47,"Sigues Con El","Dimelo Flow",1484154,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
48,"La Santa","Bad Bunny",1457495,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
49,"Moral of the Story",Ashe,1403156,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
50,Tattoo,"Rauw Alejandro",1389726,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
51,"No Time To Die","Billie Eilish",1380812,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
52,"My Oh My (feat. DaBaby)","Camila Cabello",1380542,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
53,"You should be sad",Halsey,1375069,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
54,"RITMO (Bad Boys For Life)","Black Eyed Peas",1359838,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
55,"High Fashion (feat. Mustard)","Roddy Ricch",1357652,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
56,"lovely (with Khalid)","Billie Eilish",1322299,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,"Boss Bitch","Doja Cat",1321111,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
58,"Stupid Love","Lady Gaga",1316627,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
59,"Yo Perreo Sola","Bad Bunny",1311533,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
60,"Repeat After Me (Interlude)","The Weeknd",1309384,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
61,"That Way - Bonus Track","Lil Uzi Vert",1299578,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
62,"Ride It",Regard,1293446,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
63,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1291371,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
64,Diosa,"Myke Towers",1279401,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
65,"CITY OF ANGELS",24kGoldn,1275071,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
66,"Lose Control",MEDUZA,1265223,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
67,P2,"Lil Uzi Vert",1252565,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
68,Savage,"Megan Thee Stallion",1232485,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
69,"I Don't Care (with Justin Bieber)","Ed Sheeran",1227744,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
70,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1196912,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
71,"hot girl bummer",blackbear,1190298,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
72,Skechers,DripReport,1185496,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
73,Azul,"J Balvin",1171657,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
74,"Until I Bleed Out","The Weeknd",1163011,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3
75,"Lucid Dreams","Juice WRLD",1149208,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
76,"Hola - Remix",Dalex,1129256,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
77,"10,000 Hours (with Justin Bieber)","Dan + Shay",1113517,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
78,Blanco,"J Balvin",1111830,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
79,"What A Man Gotta Do","Jonas Brothers",1095693,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
80,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1073760,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
81,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1071626,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
82,"when the party's over","Billie Eilish",1068999,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
83,"What If I Told You That I Love You","Ali Gatie",1068883,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
84,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1067065,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
85,"Forever (feat. Post Malone & Clever)","Justin Bieber",1063235,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
86,"Beautiful People (feat. Khalid)","Ed Sheeran",1060803,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
87,Myron,"Lil Uzi Vert",1048507,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
88,"To Die For","Sam Smith",1040892,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
89,"Know Your Worth",Khalid,1023067,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
90,"HIGHEST IN THE ROOM","Travis Scott",1018295,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
91,"Ballin' (with Roddy Ricch)",Mustard,987891,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
92,"Never Seen the Rain","Tones And I",983284,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
93,Lalala,Y2K,979696,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
94,"It's You","Ali Gatie",976182,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
95,"No Idea","Don Toliver",973806,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
96,Keii,"Anuel AA",967925,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
97,"Pero Ya No","Bad Bunny",961986,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
98,Shallow,"Lady Gaga",955245,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
99,"Like That (feat. Gucci Mane)","Doja Cat",945019,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
100,Falling,"Harry Styles",944942,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
101,Gris,"J Balvin",939093,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
102,"Lose You To Love Me","Selena Gomez",936509,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
103,"rockstar (feat. 21 Savage)","Post Malone",932369,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
104,Suicidal,"YNW Melly",930738,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
105,"Watermelon Sugar","Harry Styles",919604,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
106,Rosa,"J Balvin",915941,https://open.spotify.com/track/464uJVLmr0fDJGXOnciaDe
107,Believer,"Imagine Dragons",908176,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
108,"7 rings","Ariana Grande",907468,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
109,China,"Anuel AA",905445,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
110,"In Your Eyes (feat. Alida)","Robin Schulz",897880,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
111,"A Tu Merced","Bad Bunny",891650,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
112,Happier,Marshmello,891569,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
113,"I Love Me","Demi Lovato",885278,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
114,Muévelo,"Nicky Jam",880292,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
115,"Goodbyes (Feat. Young Thug)","Post Malone",876555,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
116,BOP,DaBaby,876334,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
117,"Get You The Moon (feat. Snøw)",Kina,866055,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
118,"Me Gusta",Shakira,860944,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
119,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",855883,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
120,WANNABE,ITZY,852540,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
121,"OUT WEST (feat. Young Thug)",JACKBOYS,850567,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
122,"LA CANCIÓN","J Balvin",849672,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
123,Maniac,"Conan Gray",844896,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
124,Callaita,"Bad Bunny",844204,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
125,Ransom,"Lil Tecca",839777,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
126,SUGAR,BROCKHAMPTON,836585,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
127,Bruises,"Lewis Capaldi",833061,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
128,SAD!,XXXTENTACION,821486,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
129,"Jocelyn Flores",XXXTENTACION,815343,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
130,"Go Stupid","Polo G",813504,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
131,Negro,"J Balvin",812321,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
132,"Old Town Road - Remix","Lil Nas X",807580,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
133,"Without Me",Halsey,796820,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
134,"Bohemian Rhapsody - 2011 Mix",Queen,792722,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
135,Fantasias,"Rauw Alejandro",789991,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
136,"Baby Pluto","Lil Uzi Vert",787777,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
137,"No Me Conoce - Remix","Jhay Cortez",786238,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
138,"Say You Won't Let Go","James Arthur",786108,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
139,Sucker,"Jonas Brothers",785108,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
140,Medusa,"Jhay Cortez",778769,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
141,Wow.,"Post Malone",775198,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
142,Robbery,"Juice WRLD",772575,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
143,"Make You Mine",PUBLIC,770461,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
144,July,"Noah Cyrus",767980,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
145,"How Do You Sleep?","Sam Smith",755854,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
146,"Can We Kiss Forever?",Kina,754080,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
147,"Fantasias - Remix","Rauw Alejandro",752392,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
148,"Shape of You","Ed Sheeran",751210,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
149,"ocean eyes","Billie Eilish",742060,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
150,Bichiyal,"Bad Bunny",737754,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
151,"Lo Mein","Lil Uzi Vert",737617,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
152,"SICKO MODE","Travis Scott",733169,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
153,Perfect,"Ed Sheeran",724867,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
154,"No Judgement","Niall Horan",723638,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
155,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",722957,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
156,Moonlight,XXXTENTACION,722012,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
157,12.38,"Childish Gambino",721406,https://open.spotify.com/track/011ZwIM48eD8ee2UBpG8nK
158,"Alone, Pt. II","Alan Walker",718743,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
159,Dior,"Pop Smoke",717959,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
160,ON,BTS,716026,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
161,"Money In The Grave (Drake ft. Rick Ross)",Drake,714263,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
162,goosebumps,"Travis Scott",707333,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
163,Starboy,"The Weeknd",706215,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
164,"Lights Up","Harry Styles",702489,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
165,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,698044,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
166,"Call Out My Name","The Weeknd",697662,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
167,Woah,"Lil Baby",696617,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
168,"Feel Me","Selena Gomez",689107,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
169,Algorhythm,"Childish Gambino",688822,https://open.spotify.com/track/07FOCFJhMmCVQDyWX1d3gR
170,Verde,"J Balvin",687472,https://open.spotify.com/track/3HTbI3yUJQw3fP0Po8qLcD
171,"Eastside (with Halsey & Khalid)","benny blanco",686457,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
172,"Dancing With A Stranger (with Normani)","Sam Smith",682932,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
173,"Breaking Me",Topic,680816,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
174,"Good as Hell (feat. Ariana Grande)",Lizzo,678959,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
175,"The Less I Know The Better","Tame Impala",678772,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
176,"All of Me","John Legend",676522,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
177,"The Take (feat. Chris Brown)","Tory Lanez",675286,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
178,"Sweet but Psycho","Ava Max",672097,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
179,"Better Now","Post Malone",671349,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
180,"Hate Me (with Juice WRLD)","Ellie Goulding",671043,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
181,"Let Me Down Slowly","Alec Benjamin",669734,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
182,Time,"Childish Gambino",669068,https://open.spotify.com/track/2Aq78kKI9yuloJQkcbhQbU
183,"I Like Me Better",Lauv,664503,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
184,"Piece Of Your Heart",MEDUZA,662426,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
185,"If I Can't Have You","Shawn Mendes",659823,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
186,"Be Alright","Dean Lewis",657518,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
187,"Higher Love",Kygo,656016,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
188,25/8,"Bad Bunny",652037,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
189,"XO Tour Llif3","Lil Uzi Vert",651320,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
190,"3 Nights","Dominic Fike",650876,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
191,Takeaway,"The Chainsmokers",648554,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
192,Jangueo,"Alex Rose",644179,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
193,Youngblood,"5 Seconds of Summer",643817,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
194,"High Hopes","Panic! At The Disco",642566,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
195,"thank u, next","Ariana Grande",642112,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
196,Cradles,"Sub Urban",636879,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
197,"Se Me Olvidó","Christian Nodal",636620,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
198,changes,XXXTENTACION,634617,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
199,"B.S. (feat. H.E.R.)","Jhené Aiko",632178,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
200,Soliá,"Bad Bunny",630399,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
