,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
29,Physical,"Dua Lipa",1954752,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
30,"Before You Go","Lewis Capaldi",1880391,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
31,Señorita,"Shawn Mendes",1855853,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
32,"La Santa","Bad Bunny",1742649,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
33,Vete,"Bad Bunny",1710874,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
34,"WHATS POPPIN","Jack Harlow",1659523,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
35,"After Hours","The Weeknd",1648429,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
36,"That Way - Bonus Track","Lil Uzi Vert",1636685,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
37,"Sigues Con El","Dimelo Flow",1631441,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
38,"No Time To Die","Billie Eilish",1622343,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
39,"Stupid Love","Lady Gaga",1608622,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
40,Morado,"J Balvin",1591634,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
41,"My Oh My (feat. DaBaby)","Camila Cabello",1588435,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
42,P2,"Lil Uzi Vert",1560598,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
43,"You should be sad",Halsey,1558594,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
44,"Yo Perreo Sola","Bad Bunny",1534946,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
45,"Moral of the Story",Ashe,1528003,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
46,"RITMO (Bad Boys For Life)","Black Eyed Peas",1521335,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
47,"High Fashion (feat. Mustard)","Roddy Ricch",1492099,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
48,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1441835,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
49,Tattoo,"Rauw Alejandro",1432870,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
50,Diosa,"Myke Towers",1407152,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
51,"Ride It",Regard,1385401,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
52,"lovely (with Khalid)","Billie Eilish",1347041,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
53,"CITY OF ANGELS",24kGoldn,1341885,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
54,"Lose Control",MEDUZA,1313645,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
55,"I Don't Care (with Justin Bieber)","Ed Sheeran",1312158,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
56,"hot girl bummer",blackbear,1305611,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
57,Myron,"Lil Uzi Vert",1281699,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
58,"Hola - Remix",Dalex,1246274,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
59,"10,000 Hours (with Justin Bieber)","Dan + Shay",1236442,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
60,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1235861,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
61,"Boss Bitch","Doja Cat",1225667,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
62,"Lucid Dreams","Juice WRLD",1207034,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
63,"What A Man Gotta Do","Jonas Brothers",1185412,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
64,"To Die For","Sam Smith",1154240,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
65,"What If I Told You That I Love You","Ali Gatie",1145795,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
66,"Forever (feat. Post Malone & Clever)","Justin Bieber",1139177,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
67,"Beautiful People (feat. Khalid)","Ed Sheeran",1135232,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
68,"Pero Ya No","Bad Bunny",1123156,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
69,"when the party's over","Billie Eilish",1109647,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
70,"Know Your Worth",Khalid,1091554,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
71,"Ballin' (with Roddy Ricch)",Mustard,1080829,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
72,"Never Seen the Rain","Tones And I",1075250,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
73,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",1073838,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
74,"HIGHEST IN THE ROOM","Travis Scott",1073783,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
75,"I Love Me","Demi Lovato",1067060,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
76,Keii,"Anuel AA",1060647,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
77,"No Idea","Don Toliver",1052486,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
78,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",1051013,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
79,Shallow,"Lady Gaga",1014883,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
80,"Watermelon Sugar","Harry Styles",1009559,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
81,"It's You","Ali Gatie",1004557,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
82,"Lose You To Love Me","Selena Gomez",1003266,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
83,"rockstar (feat. 21 Savage)","Post Malone",998416,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
84,Suicidal,"YNW Melly",998404,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
85,Skechers,DripReport,997904,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
86,"Baby Pluto","Lil Uzi Vert",990530,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
87,"Me Gusta",Shakira,990338,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
88,Muévelo,"Nicky Jam",989029,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
89,"7 rings","Ariana Grande",987601,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
90,Lalala,Y2K,987373,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
91,Falling,"Harry Styles",984764,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
92,China,"Anuel AA",975531,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
93,"Goodbyes (Feat. Young Thug)","Post Malone",964784,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
94,Happier,Marshmello,964511,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
95,BOP,DaBaby,961518,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
96,"A Tu Merced","Bad Bunny",951551,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
97,Believer,"Imagine Dragons",940422,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
98,WANNABE,ITZY,925613,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
99,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",919228,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
100,SUGAR,BROCKHAMPTON,913471,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
101,"In Your Eyes (feat. Alida)","Robin Schulz",910580,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
102,"Old Town Road - Remix","Lil Nas X",908948,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
103,"Like That (feat. Gucci Mane)","Doja Cat",908430,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
104,Callaita,"Bad Bunny",907433,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
105,Ransom,"Lil Tecca",905054,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
106,"LA CANCIÓN","J Balvin",900191,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
107,"Go Stupid","Polo G",886597,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
108,Bichiyal,"Bad Bunny",884825,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
109,Woah,"Lil Baby",871167,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
110,"Get You The Moon (feat. Snøw)",Kina,862463,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
111,Bruises,"Lewis Capaldi",851796,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
112,Fantasias,"Rauw Alejandro",850146,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
113,SAD!,XXXTENTACION,848825,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
114,"Lo Mein","Lil Uzi Vert",847779,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
115,Robbery,"Juice WRLD",844734,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
116,"No Me Conoce - Remix","Jhay Cortez",843757,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
117,"OUT WEST (feat. Young Thug)",JACKBOYS,835180,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
118,Sucker,"Jonas Brothers",834490,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
119,"No Judgement","Niall Horan",832870,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
120,"Bohemian Rhapsody - 2011 Mix",Queen,830846,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
121,"Without Me",Halsey,829280,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
122,"Feel Me","Selena Gomez",828815,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
123,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",828787,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
124,Wow.,"Post Malone",827513,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
125,"Jocelyn Flores",XXXTENTACION,825154,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
126,"Say You Won't Let Go","James Arthur",823519,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
127,Medusa,"Jhay Cortez",820308,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
128,"How Do You Sleep?","Sam Smith",816295,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
129,Blanco,"J Balvin",812272,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
130,July,"Noah Cyrus",805317,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
131,"Shape of You","Ed Sheeran",795284,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
132,"Fantasias - Remix","Rauw Alejandro",793383,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
133,25/8,"Bad Bunny",793213,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
134,Moonlight,XXXTENTACION,792344,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
135,ON,BTS,779476,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
136,"SICKO MODE","Travis Scott",777476,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
137,"Alone, Pt. II","Alan Walker",773450,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
138,Maniac,"Conan Gray",768676,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
139,"Make You Mine",PUBLIC,768390,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
140,"Can We Kiss Forever?",Kina,768240,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
141,"ocean eyes","Billie Eilish",765363,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
142,Soliá,"Bad Bunny",758932,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
143,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,755259,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
144,"Good as Hell (feat. Ariana Grande)",Lizzo,753775,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
145,"Lights Up","Harry Styles",752014,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
146,"Está Cabrón Ser Yo","Bad Bunny",750801,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
147,Savage,"Megan Thee Stallion",749291,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
148,Heartless,"The Weeknd",748718,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
149,"The Less I Know The Better","Tame Impala",745462,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
150,"Money In The Grave (Drake ft. Rick Ross)",Drake,745373,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
151,"Eastside (with Halsey & Khalid)","benny blanco",736043,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
152,Dior,"Pop Smoke",733761,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
153,goosebumps,"Travis Scott",731863,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
154,"Hablamos Mañana","Bad Bunny",731740,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
155,Perfect,"Ed Sheeran",726970,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
156,"Se Me Olvidó","Christian Nodal",726136,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
157,"Dancing With A Stranger (with Normani)","Sam Smith",725532,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
158,"Hate Me (with Juice WRLD)","Ellie Goulding",725505,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
159,"The Other Side (from Trolls World Tour)",SZA,724359,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
160,"Better Now","Post Malone",719327,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
161,"The Take (feat. Chris Brown)","Tory Lanez",717670,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
162,"Sweet but Psycho","Ava Max",712694,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
163,"All of Me","John Legend",712241,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
164,"XO Tour Llif3","Lil Uzi Vert",711873,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
165,"I Like Me Better",Lauv,709006,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
166,"Bean (Kobe) [feat. Chief Keef]","Lil Uzi Vert",706725,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
167,Cardigan,"Don Toliver",705696,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
168,Yessirskiii,"Lil Uzi Vert",705315,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
169,"B.S. (feat. H.E.R.)","Jhené Aiko",704388,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
170,"Whine Up","Nicky Jam",698141,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
171,"thank u, next","Ariana Grande",696083,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
172,"If I Can't Have You","Shawn Mendes",695743,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
173,Jangueo,"Alex Rose",694555,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
174,"Piece Of Your Heart",MEDUZA,693447,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
175,"Higher Love",Kygo,690091,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
176,"Let Me Down Slowly","Alec Benjamin",689908,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
177,Takeaway,"The Chainsmokers",688624,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
178,"3 Nights","Dominic Fike",688420,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
179,Youngblood,"5 Seconds of Summer",678850,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
180,"Be Alright","Dean Lewis",675976,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
181,Starboy,"The Weeknd",675216,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB
182,"Girls Like You (feat. Cardi B)","Maroon 5",673510,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
183,"Ayy Macarena",Tyga,670319,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
184,I.F.L.Y.,Bazzi,663545,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
185,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",658928,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
186,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,658736,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
187,"High Hopes","Panic! At The Disco",657813,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
188,"Silly Watch","Lil Uzi Vert",657077,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
189,Salt,"Ava Max",653765,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
190,"Una Vez","Bad Bunny",653520,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
191,"You Need To Calm Down","Taylor Swift",653454,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
192,"Bad Child","Tones And I",652542,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
193,"Boy With Luv (feat. Halsey)",BTS,651128,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
194,"Kings & Queens","Ava Max",651081,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
195,"Que Malo","Bad Bunny",649826,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
196,2002,Anne-Marie,646279,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
197,"Adicto (with Anuel AA & Ozuna)",Tainy,645810,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
198,VIBEZ,DaBaby,645551,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
199,"Young & Alive",Bazzi,645228,https://open.spotify.com/track/5RsKelNxucrDxgMbZ3vd3W
200,changes,XXXTENTACION,643485,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
