,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
46,Yummy,"Justin Bieber",1411572,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
47,"FIND MY WAY",DaBaby,1399062,https://open.spotify.com/track/1lGHa2pwYzxQHFBUynhLtO
48,Tattoo,"Rauw Alejandro",1390946,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
49,"Lose Control",MEDUZA,1370223,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
50,"Like It Is",Kygo,1358867,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
51,"Turks (feat. Travis Scott)",NAV,1341809,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
52,"ily (i love you baby) (feat. Emilee)","Surf Mesa",1336699,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
53,"Stupid Again","Tory Lanez",1335088,https://open.spotify.com/track/1fPnUpoXCpD2NDI4vPVeLw
54,"High Fashion (feat. Mustard)","Roddy Ricch",1301809,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
55,"Sigues Con El","Dimelo Flow",1276797,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
56,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1267054,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
57,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1259615,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
58,"lovely (with Khalid)","Billie Eilish",1257179,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
59,"Breaking Me",Topic,1252515,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
60,"RITMO (Bad Boys For Life)","Black Eyed Peas",1219088,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
61,"You should be sad",Halsey,1202135,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
62,Morado,"J Balvin",1189274,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
63,Favorito,Camilo,1187638,https://open.spotify.com/track/0Snbzbd74RLfL0i4nn1vU5
64,"CITY OF ANGELS",24kGoldn,1156159,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
65,"hot girl bummer",blackbear,1153041,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
66,"I Don't Care (with Justin Bieber)","Ed Sheeran",1143542,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
67,"My Oh My (feat. DaBaby)","Camila Cabello",1100575,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
68,Diosa,"Myke Towers",1089528,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
69,"Lucid Dreams","Juice WRLD",1080278,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
70,Vete,"Bad Bunny",1059863,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
71,Salt,"Ava Max",1057944,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
72,"Know Your Worth",Khalid,1045482,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
73,"10,000 Hours (with Justin Bieber)","Dan + Shay",1027499,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
74,"Beautiful People (feat. Khalid)","Ed Sheeran",1024406,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
75,"Broke In A Minute","Tory Lanez",1022445,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
76,"Like That (feat. Gucci Mane)","Doja Cat",1021423,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
77,"Ballin' (with Roddy Ricch)",Mustard,1021291,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
78,"La Santa","Bad Bunny",1013907,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
79,"Moral of the Story",Ashe,1013825,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
80,Shallow,"Lady Gaga",995325,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
81,"Stupid Love","Lady Gaga",985729,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
82,"HIGHEST IN THE ROOM","Travis Scott",984744,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
83,Heartless,"The Weeknd",984676,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
84,P2,"Lil Uzi Vert",982137,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
85,"when the party's over","Billie Eilish",975942,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
86,"Brooklyn Bridge To Chorus","The Strokes",962741,https://open.spotify.com/track/2mDYYGaGd9uXKkK2YhDA3i
87,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",952227,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
88,"Hola - Remix",Dalex,947777,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
89,"In Your Eyes (feat. Alida)","Robin Schulz",947731,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
90,"Shotz Fired","Bonez MC",928921,https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35
91,"Lose You To Love Me","Selena Gomez",924048,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
92,"What A Man Gotta Do","Jonas Brothers",923810,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
93,BaeBae,Samra,901872,https://open.spotify.com/track/1yYBOIXO2H9LDqEPui42GM
94,"The Adults Are Talking","The Strokes",901463,https://open.spotify.com/track/5ruzrDWcT0vuJIOMW7gMnW
95,Lalala,Y2K,884745,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
96,Believer,"Imagine Dragons",881775,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
97,Myron,"Lil Uzi Vert",876552,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
98,Selfish,"Madison Beer",873561,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
99,"No Time To Die","Billie Eilish",868790,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
100,"rockstar (feat. 21 Savage)","Post Malone",866908,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
101,Falling,"Harry Styles",862844,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
102,"Elegí (feat. Dímelo Flow)","Rauw Alejandro",862151,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau
103,"7 rings","Ariana Grande",856327,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
104,"What If I Told You That I Love You","Ali Gatie",854391,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
105,"I'll Wait",Kygo,851468,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
106,"Watermelon Sugar","Harry Styles",850674,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
107,PORFA,Feid,850674,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T
108,"That Way - Bonus Track","Lil Uzi Vert",845806,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
109,Happier,Marshmello,833091,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
110,"Bohemian Rhapsody - 2011 Mix",Queen,830863,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
111,"It's You","Ali Gatie",828818,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
112,Ransom,"Lil Tecca",826905,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
113,"Never Seen the Rain","Tones And I",826883,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
114,BOP,DaBaby,823461,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
115,"Save Your Tears","The Weeknd",819925,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
116,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",817884,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
117,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,816368,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
118,SAD!,XXXTENTACION,815253,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
119,China,"Anuel AA",811638,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
120,"Goodbyes (Feat. Young Thug)","Post Malone",809050,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
121,"OUT WEST (feat. Young Thug)",JACKBOYS,803755,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
122,"Jocelyn Flores",XXXTENTACION,800276,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
123,"Inside Friend (feat. John Mayer)","Leon Bridges",797681,https://open.spotify.com/track/4ehkZtzPTbjsRULRfQSWYu
124,"Old Town Road - Remix","Lil Nas X",794093,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
125,"Shape of You","Ed Sheeran",790848,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
126,Keii,"Anuel AA",785513,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
127,Suicidal,"YNW Melly",784069,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
128,"Get You The Moon (feat. Snøw)",Kina,783329,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
129,"Without Me",Halsey,779090,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
130,"Higher Love",Kygo,775022,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
131,"Money In The Grave (Drake ft. Rick Ross)",Drake,769724,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
132,"No Idea","Don Toliver",768090,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
133,Bruises,"Lewis Capaldi",764092,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
134,Selfless,"The Strokes",759148,https://open.spotify.com/track/2t0wwvR15fc3K1ey8OiOaN
135,"Who Needs Love","Tory Lanez",757953,https://open.spotify.com/track/7uDTc1eJwsD7iMZLhdp8LH
136,"Kings & Queens","Ava Max",757674,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
137,Muévelo,"Nicky Jam",743625,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
138,Perfect,"Ed Sheeran",740324,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
139,PTSD,"G Herbo",740163,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
140,"Say You Won't Let Go","James Arthur",739552,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
141,"Me Gusta",Shakira,739395,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
142,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",739075,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
143,Follow,"KAROL G",737709,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
144,"LA CANCIÓN","J Balvin",737452,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
145,"Piece Of Your Heart",MEDUZA,737408,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
146,Sucker,"Jonas Brothers",734916,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
147,Maniac,"Conan Gray",729248,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
148,"Midnight (feat. Liam Payne)",Alesso,729095,https://open.spotify.com/track/4ZTTUAjJCd4NMZmIU7RB4c
149,Azul,"J Balvin",720871,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
150,Wow.,"Post Malone",719610,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
151,"Sweet but Psycho","Ava Max",715965,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
152,SUGAR,BROCKHAMPTON,713973,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
153,"Pricey & Spicy","Tory Lanez",712159,https://open.spotify.com/track/1ahRPMw2Cpv1HfUNW8Ykw4
154,"Make You Mine",PUBLIC,708994,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
155,Fantasias,"Rauw Alejandro",707890,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
156,"No Me Conoce - Remix","Jhay Cortez",701572,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
157,Jangueo,"Alex Rose",700954,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
158,goosebumps,"Travis Scott",698552,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
159,"The Take (feat. Chris Brown)","Tory Lanez",696626,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
160,Robbery,"Juice WRLD",695173,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
161,"Bad Decisions","The Strokes",692038,https://open.spotify.com/track/55N8cxpE1QDoeaaNqUnoZ2
162,"SICKO MODE","Travis Scott",691126,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
163,Dior,"Pop Smoke",690642,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
164,Blanco,"J Balvin",683332,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
165,"The Less I Know The Better","Tame Impala",683294,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
166,"Eastside (with Halsey & Khalid)","benny blanco",682470,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
167,"How Do You Sleep?","Sam Smith",681803,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
168,"Can We Kiss Forever?",Kina,680808,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
169,"A Tu Merced","Bad Bunny",680462,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
170,Callaita,"Bad Bunny",673093,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
171,"ocean eyes","Billie Eilish",672144,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
172,July,"Noah Cyrus",670978,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
173,Astronomia,Vicetone,668430,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
174,"3 Nights","Dominic Fike",668427,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
175,Moonlight,XXXTENTACION,665930,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
176,"High Hopes","Panic! At The Disco",661501,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
177,"Be Alright","Dean Lewis",661294,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
178,"Dancing With A Stranger (with Normani)","Sam Smith",660642,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
179,"To Die For","Sam Smith",657582,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
180,"10 F*CKS (with Mansa)","Tory Lanez",656683,https://open.spotify.com/track/7DHNcoR73yUYCSn6PqBgkH
181,"Fantasias - Remix","Rauw Alejandro",655537,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
182,"Do The Most","Tory Lanez",654704,https://open.spotify.com/track/7n0lXKEOaFxrAU0R93fIQh
183,"Let Me Down Slowly","Alec Benjamin",654661,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
184,"All of Me","John Legend",650779,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
185,"God's Plan",Drake,650242,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
186,"Go Stupid","Polo G",648240,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
187,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",644196,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
188,"Better Now","Post Malone",641844,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
189,"Lights Up","Harry Styles",641638,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
190,"If I Can't Have You","Shawn Mendes",641366,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
191,"Alone, Pt. II","Alan Walker",640835,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
192,Youngblood,"5 Seconds of Summer",637098,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
193,Levitating,"Dua Lipa",634675,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP
194,"Girls Like You (feat. Cardi B)","Maroon 5",632062,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
195,Takeaway,"The Chainsmokers",628487,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
196,"Hate Me (with Juice WRLD)","Ellie Goulding",627386,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
197,"I Like Me Better",Lauv,625582,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
198,"Something Just Like This","The Chainsmokers",621138,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
199,"Eternal Summer","The Strokes",619503,https://open.spotify.com/track/6IRzBP4gVoV4D2zHmocoWy
200,"Heart On Ice","Rod Wave",617638,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
